∑T[mm],ΔT[mm],∑Pr[mm/ΔT],ΔPr[mm/ΔT],Hpond[mm],Recharge[mm/ΔT],∑WaterBalance_η[mm]
115200.0,3600.0,26.611200000000053,0.8316000000000017,0.0,0.8316000000000017,0.0
118800.0,3600.0,27.442799999999927,0.8315999999998738,0.0,0.8315999999998738,0.0
122400.0,3600.0,28.274400000000057,0.8316000000001296,0.0,0.8316000000001296,0.0
126000.0,3600.0,29.10600000000006,0.8316000000000017,0.0,0.8316000000000017,0.0
129600.0,3600.0,29.93760000000006,0.8316000000000017,0.0,0.8316000000000017,0.0
133200.0,3600.0,30.769199999999934,0.8315999999998738,0.0,0.8315999999998738,0.0
136800.0,3600.0,31.600800000000064,0.8316000000001296,0.0,0.8316000000001296,0.0
140400.0,3600.0,32.43239999999993,0.8315999999998667,0.0,0.8315999999998667,0.0
144000.0,3600.0,33.26400000000007,0.8316000000001367,0.0,0.8316000000001367,0.0
147600.0,3600.0,34.09560000000007,0.8316000000000017,0.0,0.8316000000000017,0.0
151200.0,3600.0,34.92720000000007,0.8316000000000017,0.0,0.8316000000000017,0.0
154800.0,3600.0,35.75880000000007,0.8316000000000017,0.0,0.8316000000000017,0.0
158400.0,3600.0,36.59040000000007,0.8316000000000017,0.0,0.8316000000000017,0.0
162000.0,3600.0,37.422000000000075,0.8316000000000017,0.0,0.8316000000000017,0.0
165600.0,3600.0,38.25360000000008,0.8316000000000017,0.0,0.8316000000000017,0.0
169200.0,3600.0,39.08519999999982,0.8315999999997459,0.0,0.8315999999997459,0.0
172800.0,3600.0,39.916799999999824,0.8316000000000017,0.0,0.8316000000000017,0.0
176400.0,3600.0,40.74840000000008,0.8316000000002575,0.0,0.8316000000002575,0.0
180000.0,3600.0,41.580000000000084,0.8316000000000017,0.0,0.8316000000000017,0.0
183600.0,3600.0,42.41159999999983,0.8315999999997459,0.0,0.8315999999997459,0.0
187200.0,3600.0,43.24319999999983,0.8316000000000017,0.0,0.8316000000000017,0.0
190800.0,3600.0,44.07480000000009,0.8316000000002575,0.0,0.8316000000002575,0.0
194400.0,3600.0,44.90640000000009,0.8316000000000017,0.0,0.8316000000000017,0.0
198000.0,3600.0,45.73800000000009,0.8316000000000017,0.0,0.8316000000000017,0.0
201600.0,3600.0,46.569600000000094,0.8316000000000017,0.0,0.8316000000000017,0.0
205200.0,3600.0,47.40119999999958,0.831599999999483,0.0,0.831599999999483,0.0
208800.0,3600.0,48.2328000000001,0.8316000000005204,0.0,0.8316000000005204,0.0
212400.0,3600.0,49.0644000000001,0.8316000000000017,0.0,0.8316000000000017,0.0
216000.0,3600.0,49.8960000000001,0.8316000000000017,0.0,0.8316000000000017,0.0
219600.0,3600.0,50.7276000000001,0.8316000000000017,0.0,0.8316000000000017,0.0
223200.0,3600.0,51.559200000000104,0.8316000000000017,0.0,0.8316000000000017,0.0
226800.0,3600.0,52.390800000000105,0.8316000000000017,0.0,0.8316000000000017,0.0
230400.0,3600.0,53.22239999999959,0.831599999999483,0.0,0.831599999999483,0.0
234000.0,3600.0,54.05400000000011,0.8316000000005204,0.0,0.8316000000005204,0.0
237600.0,3600.0,54.88560000000011,0.8316000000000017,0.0,0.8316000000000017,0.0
241200.0,3600.0,55.71720000000011,0.8316000000000017,0.0,0.8316000000000017,0.0
244800.0,3600.0,56.548800000000114,0.8316000000000017,0.0,0.8316000000000017,0.0
248400.0,3600.0,57.3803999999996,0.831599999999483,0.0,0.831599999999483,0.0
252000.0,3600.0,58.21200000000012,0.8316000000005204,0.0,0.8316000000005204,0.0
255600.0,3600.0,59.04360000000012,0.8316000000000017,0.0,0.8316000000000017,0.0
259200.0,3600.0,59.87520000000012,0.8316000000000017,0.0,0.8316000000000017,0.0
262800.0,3600.0,60.70680000000012,0.8316000000000017,0.0,0.8316000000000017,0.0
266400.0,3600.0,61.538400000000124,0.8316000000000017,0.0,0.8316000000000017,0.0
270000.0,3600.0,62.370000000000125,0.8316000000000017,0.0,0.8316000000000017,0.0
273600.0,3600.0,63.20160000000013,0.8316000000000017,0.0,0.8316000000000017,0.0
277200.0,3600.0,64.03320000000014,0.8316000000000088,0.0,0.8316000000000088,0.0
280800.0,3600.0,64.86479999999958,0.8315999999994403,0.0,0.8315999999994403,0.0
284400.0,3600.0,65.69639999999957,0.8315999999999946,0.0,0.8315999999999946,0.0
288000.0,3600.0,66.5280000000006,0.831600000001032,0.0,0.831600000001032,0.0
291600.0,3600.0,67.3596000000006,0.8315999999999946,0.0,0.8315999999999946,0.0
295200.0,3600.0,68.19119999999955,0.8315999999989572,0.0,0.8315999999989572,0.0
298800.0,3600.0,69.02280000000059,0.831600000001032,0.0,0.831600000001032,0.0
302400.0,3600.0,69.85439999999954,0.8315999999989572,0.0,0.8315999999989572,0.0
306000.0,3600.0,70.68600000000058,0.831600000001032,0.0,0.831600000001032,0.0
309600.0,3600.0,71.51760000000057,0.8315999999999946,0.0,0.8315999999999946,0.0
313200.0,3600.0,72.34920000000056,0.8315999999999946,0.0,0.8315999999999946,0.0
316800.0,3600.0,73.18080000000056,0.8315999999999946,0.0,0.8315999999999946,0.0
320400.0,3600.0,74.01240000000055,0.8315999999999946,0.0,0.8315999999999946,0.0
324000.0,3600.0,74.84399999999951,0.8315999999989572,0.0,0.8315999999989572,0.0
327600.0,3600.0,75.6755999999995,0.8315999999999946,0.0,0.8315999999999946,0.0
331200.0,3600.0,76.50720000000054,0.831600000001032,0.0,0.831600000001032,0.0
334800.0,3600.0,77.3387999999995,0.8315999999989572,0.0,0.8315999999989572,0.0
338400.0,3600.0,78.17039999999949,0.8315999999999946,0.0,0.8315999999999946,0.0
342000.0,3600.0,79.00200000000052,0.831600000001032,0.0,0.831600000001032,0.0
345600.0,3600.0,79.83360000000052,0.8315999999999946,0.0,0.8315999999999946,0.0
349200.0,3600.0,80.66520000000051,0.8315999999999946,0.0,0.8315999999999946,0.0
352800.0,3600.0,81.4968000000005,0.8315999999999946,0.0,0.8315999999999946,0.0
356400.0,3600.0,82.32839999999946,0.8315999999989572,0.0,0.8315999999989572,0.0
360000.0,3600.0,83.15999999999946,0.8315999999999946,0.0,0.8315999999999946,0.0
363600.0,3600.0,83.99160000000049,0.831600000001032,0.0,0.831600000001032,0.0
367200.0,3600.0,84.82319999999945,0.8315999999989572,0.0,0.8315999999989572,0.0
370800.0,3600.0,85.65479999999944,0.8315999999999946,0.0,0.8315999999999946,0.0
374400.0,3600.0,86.48640000000047,0.831600000001032,0.0,0.831600000001032,0.0
378000.0,3600.0,87.31800000000047,0.8315999999999946,0.0,0.8315999999999946,0.0
381600.0,3600.0,88.14960000000046,0.8315999999999946,0.0,0.8315999999999946,0.0
385200.0,3600.0,88.98119999999942,0.8315999999989572,0.0,0.8315999999989572,0.0
388800.0,3600.0,89.81279999999941,0.8315999999999946,0.0,0.8315999999999946,0.0
392400.0,3600.0,90.64439999999941,0.8315999999999946,0.0,0.8315999999999946,0.0
396000.0,3600.0,91.4759999999994,0.8315999999999946,0.0,0.8315999999999946,0.0
399600.0,3600.0,92.3075999999994,0.8315999999999946,0.0,0.8315999999999946,0.0
403200.0,3600.0,93.13919999999939,0.8315999999999946,0.0,0.8315999999999946,0.0
406800.0,3600.0,93.97079999999939,0.8315999999999946,0.0,0.8315999999999946,0.0
410400.0,3600.0,94.80239999999938,0.8315999999999946,0.0,0.8315999999999946,0.0
414000.0,3600.0,95.63399999999938,0.8315999999999946,0.0,0.8315999999999946,0.0
417600.0,3600.0,96.46559999999937,0.8315999999999946,0.0,0.8315999999999946,0.0
421200.0,3600.0,97.29719999999936,0.8315999999999946,0.0,0.8315999999999946,0.0
424800.0,3600.0,98.12880000000143,0.8316000000020694,0.0,0.8316000000020694,0.0
428400.0,3600.0,98.96039999999935,0.8315999999979198,0.0,0.8315999999979198,0.0
432000.0,3600.0,99.79200000000142,0.8316000000020694,0.0,0.8316000000020694,-1.7562190278236752e-10
435600.0,3600.0,100.62359999999934,0.8315999999979198,0.0,0.8315999999979198,-1.6861532212162508e-10
439200.0,3600.0,101.45519999999934,0.8315999999999946,0.0,0.8315999999999946,-1.6195273793232007e-10
442800.0,3600.0,102.2868000000014,0.8316000000020694,0.0,0.8316000000020694,-1.5562333635416414e-10
446400.0,3600.0,103.11839999999933,0.8315999999979198,0.0,0.8315999999979198,-1.496071184205066e-10
450000.0,3600.0,103.94999999999932,0.8315999999999946,0.0,0.8315999999999946,-1.438894075416093e-10
453600.0,3600.0,104.78159999999932,0.8315999999999946,0.0,0.8315999999999946,-1.384567807985023e-10
457200.0,3600.0,105.61319999999931,0.8315999999999946,0.0,0.8315999999999946,-1.3329752031469395e-10
460800.0,3600.0,106.44480000000138,0.8316000000020694,0.0,0.8316000000020694,-1.2839591918538957e-10
464400.0,3600.0,107.2763999999993,0.8315999999979198,0.0,0.8315999999979198,-1.2374175224112724e-10
468000.0,3600.0,108.10800000000137,0.8316000000020694,0.0,0.8316000000020694,-1.1932035664733036e-10
471600.0,3600.0,108.93959999999929,0.8315999999979198,0.0,0.8315999999979198,-1.1512311421973975e-10
475200.0,3600.0,109.77119999999928,0.8315999999999946,0.0,0.8315999999999946,-1.1113765030923068e-10
478800.0,3600.0,110.60279999999928,0.8315999999999946,0.0,0.8315999999999946,-1.0735215063872114e-10
482400.0,3600.0,111.43439999999927,0.8315999999999946,0.0,0.8315999999999946,-1.0375780900024882e-10
486000.0,3600.0,112.26599999999927,0.8315999999999946,0.0,0.8315999999999946,-1.0034515039211931e-10
489600.0,3600.0,113.09759999999926,0.8315999999999946,0.0,0.8315999999999946,-9.710353664107471e-11
493200.0,3600.0,113.92919999999926,0.8315999999999946,0.0,0.8315999999999946,-9.402404092392583e-11
496800.0,3600.0,114.76079999999925,0.8315999999999946,0.0,0.8315999999999946,-9.109916604947376e-11
500400.0,3600.0,115.59239999999924,0.8315999999999946,0.0,0.8315999999999946,-8.832024417571501e-11
504000.0,3600.0,116.42399999999924,0.8315999999999946,0.0,0.8315999999999946,-8.568015676049274e-11
507600.0,3600.0,117.25559999999923,0.8315999999999946,0.0,0.8315999999999946,-8.31708463766597e-11
511200.0,3600.0,118.0872000000013,0.8316000000020694,0.0,0.8316000000020694,-8.078482103477599e-11
514800.0,3600.0,118.9188000000013,0.8315999999999946,0.0,0.8315999999999946,-7.851503638362049e-11
518400.0,3600.0,119.75039999999922,0.8315999999979198,0.0,0.8315999999979198,-7.6355489725301e-11
522000.0,3600.0,120.58199999999921,0.8315999999999946,0.0,0.8315999999999946,-7.429962303534694e-11
525600.0,3600.0,121.4135999999992,0.8315999999999946,0.0,0.8315999999999946,-7.234200807598901e-11
529200.0,3600.0,122.2451999999992,0.8315999999999946,0.0,0.8315999999999946,-7.047585600075397e-11
532800.0,3600.0,123.0767999999992,0.8315999999999946,0.0,0.8315999999999946,-6.869722945413457e-11
536400.0,3600.0,123.90839999999919,0.8315999999999946,0.0,0.8315999999999946,-6.70005799901224e-11
540000.0,3600.0,124.73999999999918,0.8315999999999946,0.0,0.8315999999999946,-6.53801793194179e-11
543600.0,3600.0,125.57159999999918,0.8315999999999946,0.0,0.8315999999999946,-6.38325504900844e-11
547200.0,3600.0,126.40319999999917,0.8315999999999946,0.0,0.8315999999999946,-6.235263138653213e-11
550800.0,3600.0,127.23479999999917,0.8315999999999946,0.0,0.8315999999999946,-6.093740042554704e-11
554400.0,3600.0,128.06639999999916,0.8315999999999946,0.0,0.8315999999999946,-5.95824114601159e-11
558000.0,3600.0,128.89800000000136,0.8316000000021972,0.0,0.8316000000021972,-5.828424637736484e-11
561600.0,3600.0,129.72959999999722,0.8315999999958592,0.0,0.8315999999958592,-5.703887515202115e-11
565200.0,3600.0,130.56119999999723,0.8316000000000088,0.0,0.8316000000000088,-5.584364758277966e-11
568800.0,3600.0,131.39279999999724,0.8316000000000088,0.0,0.8316000000000088,-5.4695144633790823e-11
572400.0,3600.0,132.2244000000014,0.8316000000041583,0.0,0.8316000000041583,-5.359167761907913e-11
576000.0,3600.0,133.0560000000014,0.8316000000000088,0.0,0.8316000000000088,-5.252974282919989e-11
579600.0,3600.0,133.8876000000014,0.8316000000000088,0.0,0.8316000000000088,-5.150647539433642e-11
583200.0,3600.0,134.71919999999727,0.8315999999958592,0.0,0.8315999999958592,-5.0520270465707e-11
586800.0,3600.0,135.55080000000143,0.8316000000041583,0.0,0.8316000000041583,-4.956957199570367e-11
590400.0,3600.0,136.38240000000144,0.8316000000000088,0.0,0.8316000000000088,-4.865163314110409e-11
594000.0,3600.0,137.21400000000145,0.8316000000000088,0.0,0.8316000000000088,-4.776561762251976e-11
597600.0,3600.0,138.0455999999973,0.8315999999958592,0.0,0.8315999999958592,-4.6907397157298726e-11
601200.0,3600.0,138.87719999999732,0.8316000000000088,0.0,0.8316000000000088,-4.60784386614491e-11
604800.0,3600.0,139.70879999999732,0.8316000000000088,0.0,0.8316000000000088,-4.5275555600533956e-11
608400.0,3600.0,140.54040000000148,0.8316000000041583,0.0,0.8316000000041583,-4.44977815483987e-11
612000.0,3600.0,141.37199999999734,0.8315999999958592,0.0,0.8315999999958592,-4.374389080703823e-11
615600.0,3600.0,142.20359999999735,0.8316000000000088,0.0,0.8316000000000088,-4.301299843264165e-11
619200.0,3600.0,143.03519999999736,0.8316000000000088,0.0,0.8316000000000088,-4.23036414179333e-11
622800.0,3600.0,143.86680000000152,0.8316000000041583,0.0,0.8316000000041583,-4.161525626403345e-11
626400.0,3600.0,144.69840000000153,0.8316000000000088,0.0,0.8316000000000088,-4.0946155324045674e-11
630000.0,3600.0,145.53000000000154,0.8316000000000088,0.0,0.8316000000000088,-4.029591582114533e-11
633600.0,3600.0,146.36160000000154,0.8316000000000088,0.0,0.8316000000000088,-3.966414464706057e-11
637200.0,3600.0,147.19320000000155,0.8316000000000088,0.0,0.8316000000000088,-3.904944459763153e-11
640800.0,3600.0,148.02480000000156,0.8316000000000088,0.0,0.8316000000000088,-3.8451671741514856e-11
644400.0,3600.0,148.85640000000157,0.8316000000000088,0.0,0.8316000000000088,-3.7870406933292016e-11
648000.0,3600.0,149.68799999999743,0.8315999999958592,0.0,0.8315999999958592,-3.730385781004354e-11
651600.0,3600.0,150.5196000000016,0.8316000000041583,0.0,0.8316000000041583,-3.675213918877215e-11
655200.0,3600.0,151.3512000000016,0.8316000000000088,0.0,0.8316000000000088,-3.621495172581837e-11
658800.0,3600.0,152.18279999999746,0.8315999999958592,0.0,0.8315999999958592,-3.569148076868372e-11
662400.0,3600.0,153.01440000000161,0.8316000000041583,0.0,0.8316000000041583,-3.518102752259185e-11
666000.0,3600.0,153.84600000000162,0.8316000000000088,0.0,0.8316000000000088,-3.4683453379432186e-11
669600.0,3600.0,154.67760000000163,0.8316000000000088,0.0,0.8316000000000088,-3.4198883059476454e-11
673200.0,3600.0,155.5091999999975,0.8315999999958592,0.0,0.8315999999958592,-3.372580048027602e-11
676800.0,3600.0,156.3407999999975,0.8316000000000088,0.0,0.8316000000000088,-3.326463490146072e-11
680400.0,3600.0,157.1723999999975,0.8316000000000088,0.0,0.8316000000000088,-3.281481456383832e-11
684000.0,3600.0,158.00400000000167,0.8316000000041583,0.0,0.8316000000041583,-3.2375499064893827e-11
687600.0,3600.0,158.83559999999753,0.8315999999958592,0.0,0.8315999999958592,-3.194666605020705e-11
691200.0,3600.0,159.66720000000169,0.8316000000041583,0.0,0.8316000000041583,-3.152823586774253e-11
694800.0,3600.0,160.49879999999754,0.8315999999958592,0.0,0.8315999999958592,-3.1119555854447316e-11
698400.0,3600.0,161.3304000000017,0.8316000000041583,0.0,0.8316000000041583,-3.0720577774943984e-11
702000.0,3600.0,162.16199999999756,0.8315999999958592,0.0,0.8315999999958592,-3.0330581383764325e-11
705600.0,3600.0,162.99359999999757,0.8316000000000088,0.0,0.8316000000000088,-2.9949882533430676e-11
709200.0,3600.0,163.82520000000173,0.8316000000041583,0.0,0.8316000000041583,-2.957806885516093e-11
712800.0,3600.0,164.6567999999976,0.8315999999958592,0.0,0.8315999999958592,-2.921458662635217e-11
716400.0,3600.0,165.4883999999976,0.8316000000000088,0.0,0.8316000000000088,-2.8859604033672027e-11
720000.0,3600.0,166.3199999999976,0.8316000000000088,0.0,0.8316000000000088,-2.8512015138289625e-11
723600.0,3600.0,167.15160000000176,0.8316000000041583,0.0,0.8316000000041583,-2.8172539325752685e-11
727200.0,3600.0,167.98320000000177,0.8316000000000088,0.0,0.8316000000000088,-2.7840574522530138e-11
730800.0,3600.0,168.81480000000178,0.8316000000000088,0.0,0.8316000000000088,-2.751575076060975e-11
734400.0,3600.0,169.6464000000018,0.8316000000000088,0.0,0.8316000000000088,-2.719811756623763e-11
738000.0,3600.0,170.47799999999765,0.8315999999958592,0.0,0.8315999999958592,-2.6887424105663654e-11
741600.0,3600.0,171.30959999999766,0.8316000000000088,0.0,0.8316000000000088,-2.6583283762461648e-11
745200.0,3600.0,172.14119999999767,0.8316000000000088,0.0,0.8316000000000088,-2.628571587027223e-11
748800.0,3600.0,172.97280000000183,0.8316000000041583,0.0,0.8316000000041583,-2.5994402882599788e-11
752400.0,3600.0,173.80440000000183,0.8316000000000088,0.0,0.8316000000000088,-2.57093261756287e-11
756000.0,3600.0,174.63600000000184,0.8316000000000088,0.0,0.8316000000000088,-2.543004542458325e-11
759600.0,3600.0,175.46760000000185,0.8316000000000088,0.0,0.8316000000000088,-1.6601598579334716e-9
763200.0,3600.0,176.2991999999977,0.8315999999958592,0.0,0.8315999999958592,-3.1696240485046813e-9
766800.0,3600.0,177.13080000000187,0.8316000000041583,0.0,0.8316000000041583,-4.568870034498431e-9
770400.0,3600.0,177.96240000000188,0.8316000000000088,0.0,0.8316000000000088,-5.864845077017028e-9
774000.0,3600.0,178.79399999999362,0.8315999999917381,0.0,0.8315999999917381,-7.0641257972433064e-9
777600.0,3600.0,179.6256000000019,0.8316000000082795,0.0,0.8316000000082795,-8.172904954242193e-9
781200.0,3600.0,180.4572000000019,0.8316000000000088,0.0,0.8316000000000088,-9.197012119601911e-9
784800.0,3600.0,181.2888000000019,0.8316000000000088,0.0,0.8316000000000088,-1.0141931329781469e-8
788400.0,3600.0,182.12040000000192,0.8316000000000088,0.0,0.8316000000000088,-1.1012819858120499e-8
792000.0,3600.0,182.95200000000193,0.8316000000000088,0.0,0.8316000000000088,-1.1814525364094738e-8
795600.0,3600.0,183.78360000000194,0.8316000000000088,0.0,0.8316000000000088,-1.2551602201327459e-8
799200.0,3600.0,184.61520000000195,0.8316000000000088,0.0,0.8316000000000088,-1.3228328310272774e-8
802800.0,3600.0,185.44680000000196,0.8316000000000088,0.0,0.8316000000000088,-1.384871936995447e-8
806400.0,3600.0,186.27840000000197,0.8316000000000088,0.0,0.8316000000000088,-1.4416543646455654e-8
810000.0,3600.0,187.11000000000197,0.8316000000000088,0.0,0.8316000000000088,-1.4935336605476358e-8
813600.0,3600.0,187.94160000000198,0.8316000000000088,0.0,0.8316000000000088,-1.5408413228212445e-8
817200.0,3600.0,188.773200000002,0.8316000000000088,0.0,0.8316000000000088,-1.5838881462635273e-8
820800.0,3600.0,189.604800000002,0.8316000000000088,0.0,0.8316000000000088,-1.6229653170605398e-8
824400.0,3600.0,190.436400000002,0.8316000000000088,0.0,0.8316000000000088,-1.658345653626692e-8
828000.0,3600.0,191.26800000000202,0.8316000000000088,0.0,0.8316000000000088,-1.6902846341182505e-8
831600.0,3600.0,192.09960000000203,0.8316000000000088,0.0,0.8316000000000088,-1.7190214184888495e-8
835200.0,3600.0,192.93120000000204,0.8316000000000088,0.0,0.8316000000000088,-1.7447798654251008e-8
838800.0,3600.0,193.76280000000204,0.8316000000000088,0.0,0.8316000000000088,-1.767769349607043e-8
842400.0,3600.0,194.59439999999378,0.8315999999917381,0.0,0.8315999999917381,-1.788185788942705e-8
846000.0,3600.0,195.4259999999938,0.8316000000000088,0.0,0.8316000000000088,-1.8062122945755186e-8
849600.0,3600.0,196.25760000000207,0.8316000000082795,0.0,0.8316000000082795,-1.822020086974489e-8
853200.0,3600.0,197.08920000000208,0.8316000000000088,0.0,0.8316000000000088,-1.8357691409742764e-8
856800.0,3600.0,197.9208000000021,0.8316000000000088,0.0,0.8316000000000088,-1.8476089454829334e-8
860400.0,3600.0,198.7524000000021,0.8316000000000088,0.0,0.8316000000000088,-1.85767906144015e-8
864000.0,3600.0,199.58399999999384,0.8315999999917381,0.0,0.8315999999917381,-1.8661098427651565e-8
867600.0,3600.0,200.41559999999384,0.8316000000000088,0.0,0.8316000000000088,-1.873022964268533e-8
871200.0,3600.0,201.24720000000212,0.8316000000082795,0.0,0.8316000000082795,-1.8785319585464417e-8
874800.0,3600.0,202.07880000000213,0.8316000000000088,0.0,0.8316000000000088,-1.8827427579028567e-8
878400.0,3600.0,202.91040000000214,0.8316000000000088,0.0,0.8316000000000088,-1.8857541487399164e-8
882000.0,3600.0,203.74199999999388,0.8315999999917381,0.0,0.8315999999917381,-1.8876582144838925e-8
885600.0,3600.0,204.5735999999939,0.8316000000000088,0.0,0.8316000000000088,-1.8885408517730196e-8
889200.0,3600.0,205.40520000000217,0.8316000000082795,0.0,0.8316000000082795,-1.8884821222708086e-8
892800.0,3600.0,206.23680000000218,0.8316000000000088,0.0,0.8316000000000088,-1.887556521880456e-8
896400.0,3600.0,207.06840000000219,0.8316000000000088,0.0,0.8316000000000088,-1.8858335004343257e-8
900000.0,3600.0,207.89999999999392,0.8315999999917381,0.0,0.8315999999917381,-1.8833777129939844e-8
903600.0,3600.0,208.7316000000022,0.8316000000082795,0.0,0.8316000000082795,-1.880249321218902e-8
907200.0,3600.0,209.5632000000022,0.8316000000000088,0.0,0.8316000000000088,-1.8765043132632e-8
910800.0,3600.0,210.39480000000222,0.8316000000000088,0.0,0.8316000000000088,-1.872194822098533e-8
914400.0,3600.0,211.22640000000223,0.8316000000000088,0.0,0.8316000000000088,-1.8673692334892667e-8
918000.0,3600.0,212.05799999999397,0.8315999999917381,0.0,0.8315999999917381,-1.8620726253204502e-8
921600.0,3600.0,212.88960000000225,0.8316000000082795,0.0,0.8316000000082795,-1.8563468852043087e-8
925200.0,3600.0,213.72120000000226,0.8316000000000088,0.0,0.8316000000000088,-1.8502308013051376e-8
928800.0,3600.0,214.55280000000226,0.8316000000000088,0.0,0.8316000000000088,-1.8437605395734758e-8
932400.0,3600.0,215.384399999994,0.8315999999917381,0.0,0.8315999999917381,-1.836969648903007e-8
936000.0,3600.0,216.21600000000228,0.8316000000082795,0.0,0.8316000000082795,-1.829889226650534e-8
939600.0,3600.0,217.0476000000023,0.8316000000000088,0.0,0.8316000000000088,-1.8225481343266832e-8
943200.0,3600.0,217.8792000000023,0.8316000000000088,0.0,0.8316000000000088,-1.814973117596235e-8
946800.0,3600.0,218.7108000000023,0.8316000000000088,0.0,0.8316000000000088,-1.8071890221503784e-8
950400.0,3600.0,219.54239999999405,0.8315999999917381,0.0,0.8315999999917381,-1.7992187885117147e-8
954000.0,3600.0,220.37400000000233,0.8316000000082795,0.0,0.8316000000082795,-1.7910837162556437e-8
957600.0,3600.0,221.20560000000233,0.8316000000000088,0.0,0.8316000000000088,-1.7828035430758662e-8
961200.0,3600.0,222.03720000000234,0.8316000000000088,0.0,0.8316000000000088,-1.7743964571372902e-8
964800.0,3600.0,222.86879999999408,0.8315999999917381,0.0,0.8315999999917381,-1.765879303903684e-8
968400.0,3600.0,223.7003999999941,0.8316000000000088,0.0,0.8316000000000088,-1.7572676422861718e-8
972000.0,3600.0,224.53200000000237,0.8316000000082795,0.0,0.8316000000082795,-1.748575894755771e-8
975600.0,3600.0,225.36360000000238,0.8316000000000088,0.0,0.8316000000000088,-1.7398173285138825e-8
979200.0,3600.0,226.1952000000024,0.8316000000000088,0.0,0.8316000000000088,-1.7310041714286312e-8
982800.0,3600.0,227.02679999999413,0.8315999999917381,0.0,0.8315999999917381,-1.7221476957141505e-8
986400.0,3600.0,227.85839999999413,0.8316000000000088,0.0,0.8316000000000088,-1.713258303881993e-8
990000.0,3600.0,228.6900000000024,0.8316000000082795,0.0,0.8316000000082795,-1.7043455456625557e-8
993600.0,3600.0,229.52160000000242,0.8316000000000088,0.0,0.8316000000000088,-1.6954182159125637e-8
997200.0,3600.0,230.35320000000243,0.8316000000000088,0.0,0.8316000000000088,-1.6864843839107176e-8
1.0008e6,3600.0,231.18480000000244,0.8316000000000088,0.0,0.8316000000000088,-1.6775514430438617e-8
1.0044e6,3600.0,232.01640000000245,0.8316000000000088,0.0,0.8316000000000088,-1.6686262227115247e-8
1.008e6,3600.0,232.84800000000246,0.8316000000000088,0.0,0.8316000000000088,-1.6597149156218956e-8
1.0116e6,3600.0,233.67960000000247,0.8316000000000088,0.0,0.8316000000000088,-1.6508231660080417e-8
1.0152e6,3600.0,234.5111999999942,0.8315999999917381,0.0,0.8315999999917381,-1.64195617032268e-8
1.0188e6,3600.0,235.34280000000248,0.8316000000082795,0.0,0.8316000000082795,-1.6331186908895187e-8
