Id,H[mm],Theta
134,40,0.438338421
134,70,0.433364042
134,100,0.430111564
134,500,0.402752481
134,1000,0.382089677
134,2000,0.36793183
134,4000,0.334450436
134,10000,0.257730211
134,150000,0.148131068
135,0,0.428446
135,40,0.372210048
135,70,0.368169442
135,100,0.3660613
135,500,0.347966414
135,1000,0.33320942
135,2000,0.320736246
135,4000,0.302114325
135,10000,0.256613592
135,150000,0.16065182
136,0,0.438366115
136,40,0.383297939
136,70,0.382368056
136,100,0.381996102
136,500,0.365072224
136,1000,0.351123973
136,2000,0.340337326
136,4000,0.326017122
136,10000,0.291797412
136,150000,0.188237513
137,0,0.420339766
137,40,0.377208056
137,70,0.362059889
137,100,0.362059889
137,500,0.362059889
137,1000,0.361498846
137,2000,0.354953342
137,4000,0.34298442
137,10000,0.31792449
137,150000,0.208502685
138,0,0.590880634
138,40,0.573841543
138,70,0.561413471
138,100,0.554903529
138,500,0.515843876
138,1000,0.494933152
138,2000,0.468104299
138,4000,0.443839969
138,10000,0.392549516
138,150000,0.161407612
139,0,0.509883357
139,40,0.440962155
139,70,0.44077113
139,100,0.43962498
139,500,0.392632825
139,1000,0.368945723
139,2000,0.353090646
139,4000,0.333415069
139,10000,0.288333164
139,150000,0.147588869
140,0,0.509233359
140,40,0.470191753
140,70,0.45243095
140,100,0.446918976
140,500,0.405477102
140,1000,0.383020913
140,2000,0.369343053
140,4000,0.348520042
140,10000,0.286459304
140,150000,0.152461907
141,0,0.432488159
141,40,0.424268246
141,70,0.420679005
141,100,0.418086775
141,500,0.388774639
141,1000,0.368236204
141,2000,0.354477446
141,4000,0.327159332
141,10000,0.261755382
141,150000,0.151611146
142,0,0.426324677
142,40,0.348558239
142,70,0.347463922
142,100,0.346187218
142,500,0.337250295
142,1000,0.327036669
142,2000,0.32028838
142,4000,0.306244644
142,10000,0.264295821
142,150000,0.166071155
143,0,0.401097029
143,40,0.310674067
143,70,0.310674067
143,100,0.310674067
143,500,0.307628243
143,1000,0.304224086
143,2000,0.302969923
143,4000,0.298311604
143,10000,0.276632502
143,150000,0.175807929
144,0,0.532419088
144,40,0.436393414
144,70,0.42621665
144,100,0.42483675
144,500,0.381887359
144,1000,0.361533832
144,2000,0.322206679
144,4000,0.299610814
144,10000,0.25131431
144,150000,0.126687973
145,0,0.502224545
145,40,0.42704086
145,70,0.421290093
145,100,0.419249498
145,500,0.35135334
145,1000,0.325567641
145,2000,0.28104557
145,4000,0.263051234
145,10000,0.223908913
145,150000,0.134642162
146,0,0.488531019
146,40,0.398677525
146,70,0.381277211
146,100,0.377070542
146,500,0.31894202
146,1000,0.301159282
146,2000,0.260431074
146,4000,0.239015303
146,10000,0.192359516
146,150000,0.126002811
147,0,0.484128439
147,40,0.418473873
147,70,0.408031014
147,100,0.402714649
147,500,0.326766577
147,1000,0.306450468
147,2000,0.259552534
147,4000,0.237337723
147,10000,0.186642385
147,150000,0.127050631
148,0,0.449869479
148,40,0.370593481
148,70,0.365438393
148,100,0.362001669
148,500,0.328398138
148,1000,0.303959207
148,2000,0.25164462
148,4000,0.227969405
148,10000,0.178136897
148,150000,0.135686983
149,0,0.432366
149,40,0.319399793
149,70,0.319399793
149,100,0.319399793
149,500,0.284539587
149,1000,0.261542802
149,2000,0.216644317
149,4000,0.198027872
149,10000,0.15896984
149,150000,0.124339747
150,0,0.527003292
150,40,0.516746949
150,70,0.500968707
150,100,0.498687515
150,500,0.47264391
150,1000,0.457055767
150,2000,0.420936898
150,4000,0.402307166
150,10000,0.368659588
150,150000,0.157469604
151,0,0.483651742
151,40,0.469243987
151,70,0.465239711
151,100,0.455515039
151,500,0.413374798
151,1000,0.396404293
151,2000,0.358840367
151,4000,0.335768108
151,10000,0.286763392
151,150000,0.153108387
152,0,0.481395225
152,40,0.434211417
152,70,0.42441284
152,100,0.421146648
152,500,0.363507965
152,1000,0.346024231
152,2000,0.311633149
152,4000,0.290883223
152,10000,0.24592505
152,150000,0.142307922
153,0,0.482410807
153,40,0.411115944
153,70,0.392053947
153,100,0.387288448
153,500,0.331752054
153,1000,0.315072808
153,2000,0.278048545
153,4000,0.258436683
153,10000,0.214080884
153,150000,0.130525952
154,0,0.462808455
154,40,0.378845196
154,70,0.376756325
154,100,0.367451356
154,500,0.330421374
154,1000,0.308013488
154,2000,0.268135046
154,4000,0.241739316
154,10000,0.197303338
154,150000,0.133741148
155,0,0.420021704
155,40,0.367128034
155,70,0.363334976
155,100,0.357146304
155,500,0.327400748
155,1000,0.301847519
155,2000,0.258726445
155,4000,0.232374677
155,10000,0.190052141
155,150000,0.144532685
156,0,0.521261443
156,40,0.479777225
156,70,0.462557271
156,100,0.446986036
156,500,0.415660376
156,1000,0.398623613
156,2000,0.364733278
156,4000,0.346963751
156,10000,0.308860023
156,150000,0.192907543
157,0,0.439733585
157,40,0.434064818
157,70,0.432543185
157,100,0.427978286
157,500,0.415995427
157,1000,0.404202771
157,2000,0.380427257
157,4000,0.364259907
157,10000,0.329642757
157,150000,0.21484822
158,0,0.484230221
158,40,0.443826309
158,70,0.437726239
158,100,0.427744306
158,500,0.387816575
158,1000,0.370070916
158,2000,0.342713026
158,4000,0.326076472
158,10000,0.293542765
158,150000,0.19144677
159,0,0.469541117
159,40,0.392503038
159,70,0.384972563
159,100,0.377809429
159,500,0.356687365
159,1000,0.339606045
159,2000,0.318300311
159,4000,0.305994413
159,10000,0.275321504
159,150000,0.195770498
160,0,0.433855
160,40,0.351173892
160,70,0.344363916
160,100,0.337185833
160,500,0.316387799
160,1000,0.299638939
160,2000,0.281417652
160,4000,0.271478768
160,10000,0.250128574
160,150000,0.198508934
161,0,0.391592399
161,40,0.34001936
161,70,0.339445843
161,100,0.335813566
161,500,0.316122801
161,1000,0.299108451
161,2000,0.280755894
161,4000,0.27043258
161,10000,0.248447746
161,150000,0.173061703
162,0,0.596802831
162,40,0.554312339
162,70,0.513048898
162,100,0.498820125
162,500,0.448206347
162,1000,0.424220701
162,2000,0.388648769
162,4000,0.366289269
162,10000,0.327058509
162,150000,0.171083494
163,0,0.488435794
163,40,0.484289574
163,70,0.46994753
163,100,0.457963082
163,500,0.42358147
163,1000,0.40629243
163,2000,0.375447212
163,4000,0.358747571
163,10000,0.329081151
163,150000,0.174795677
164,0,0.5111842
164,40,0.502464746
164,70,0.486525826
164,100,0.480694513
164,500,0.396529239
164,1000,0.377285908
164,2000,0.34987874
164,4000,0.33257918
164,10000,0.2993407
164,150000,0.169156032
165,0,0.450696282
165,40,0.393890703
165,70,0.383981023
165,100,0.382456457
165,500,0.345866871
165,1000,0.329287215
165,2000,0.308133861
165,4000,0.295175049
165,10000,0.259728888
165,150000,0.177095392
166,0,0.437999863
166,40,0.364332134
166,70,0.364332134
166,100,0.363022932
166,500,0.323185794
166,1000,0.307662402
166,2000,0.290455751
166,4000,0.280730253
166,10000,0.255668392
166,150000,0.184994332
167,0,0.38715453
167,40,0.380076356
167,70,0.368921501
167,100,0.367907423
167,500,0.323490816
167,1000,0.307468386
167,2000,0.292054404
167,4000,0.283130519
167,10000,0.261834886
167,150000,0.187765279
168,0,0.547325416
168,40,0.461305021
168,70,0.4537257
168,100,0.451141841
168,500,0.414623296
168,1000,0.399464654
168,2000,0.368113828
168,4000,0.346409409
168,10000,0.306617975
168,150000,0.156135573
169,0,0.505932619
169,40,0.441127997
169,70,0.438900078
169,100,0.437786119
169,500,0.388771897
169,1000,0.367235345
169,2000,0.335301836
169,4000,0.312280005
169,10000,0.266978982
169,150000,0.182243789
170,0,0.453707732
170,40,0.417221124
170,70,0.417221124
170,100,0.417221124
170,500,0.359398131
170,1000,0.336814066
170,2000,0.30371673
170,4000,0.283468948
170,10000,0.240247721
170,150000,0.181753483
171,0,0.427455344
171,40,0.359224459
171,70,0.359224459
171,100,0.359224459
171,500,0.325645183
171,1000,0.305350016
171,2000,0.276014274
171,4000,0.254981101
171,10000,0.220479316
171,150000,0.182335617
172,0,0.442843207
172,40,0.357128968
172,70,0.357128968
172,100,0.357128968
172,500,0.326284322
172,1000,0.303057933
172,2000,0.271098421
172,4000,0.251774064
172,10000,0.216841574
172,150000,0.173615928
173,0,0.448850304
173,40,0.349602012
173,70,0.349602012
173,100,0.349602012
173,500,0.340069078
173,1000,0.3109203
173,2000,0.221640709
173,4000,0.177275902
173,10000,0.133461072
173,150000,0.125627567
174,0,0.545438208
174,40,0.506613545
174,70,0.495243631
174,100,0.494311671
174,500,0.463929769
174,1000,0.447340879
174,2000,0.418822898
174,4000,0.395151109
174,10000,0.363464464
174,150000,0.213089043
175,0,0.511542233
175,40,0.506776128
175,70,0.503164445
175,100,0.500693294
175,500,0.463816111
175,1000,0.444807254
175,2000,0.419525474
175,4000,0.395954492
175,10000,0.361928637
175,150000,0.214532328
176,0,0.514140361
176,40,0.444709832
176,70,0.444709832
176,100,0.442445717
176,500,0.394710636
176,1000,0.366220528
176,2000,0.339805858
176,4000,0.313768541
176,10000,0.275844622
176,150000,0.19564456
177,0,0.464314172
177,40,0.40358505
177,70,0.40358505
177,100,0.40358505
177,500,0.385601664
177,1000,0.362885807
177,2000,0.335437481
177,4000,0.308557051
177,10000,0.27069729
177,150000,0.201259106
178,0,0.4071511
178,40,0.32745808
178,70,0.32745808
178,100,0.32745808
178,500,0.315997047
178,1000,0.30235296
178,2000,0.287799268
178,4000,0.275246708
178,10000,0.254325775
178,150000,0.198324244
179,0,0.557042564
179,40,0.490844487
179,70,0.480565966
179,100,0.477320117
179,500,0.423222635
179,1000,0.398698443
179,2000,0.369846452
179,4000,0.345863235
179,10000,0.301683625
179,150000,0.12585272
180,0,0.489100224
180,40,0.420805587
180,70,0.41843228
180,100,0.416241535
180,500,0.368775395
180,1000,0.347780756
180,2000,0.327151241
180,4000,0.306521727
180,10000,0.270191874
180,150000,0.131166671
181,0,0.458882517
181,40,0.39019651
181,70,0.39019651
181,100,0.39019651
181,500,0.34063
181,1000,0.321623293
181,2000,0.30522535
181,4000,0.286964004
181,10000,0.254354458
181,150000,0.128354507
182,0,0.445199655
182,40,0.415288946
182,70,0.413133128
182,100,0.41156526
182,500,0.345910802
182,1000,0.32709639
182,2000,0.314553449
182,4000,0.291819368
182,10000,0.250270875
182,150000,0.120326922
183,0,0.443275608
183,40,0.392143529
183,70,0.388188791
183,100,0.383193332
183,500,0.314713915
183,1000,0.290569197
183,2000,0.271211793
183,4000,0.250189237
183,10000,0.216678033
183,150000,0.11578817
184,0,0.409339416
184,40,0.30848053
184,70,0.30848053
184,100,0.307342226
184,500,0.267501567
184,1000,0.238095366
184,2000,0.217416167
184,4000,0.194839794
184,10000,0.162777549
184,150000,0.081288704
185,0,0.57980054
185,40,0.560447283
185,70,0.545848352
185,100,0.540729246
185,500,0.505274699
185,1000,0.485935855
185,2000,0.453704448
185,4000,0.428488112
185,10000,0.398342267
185,150000,0.200492653
186,0,0.516094644
186,40,0.49901938
186,70,0.494800617
186,100,0.487970239
186,500,0.436943298
186,1000,0.41625127
186,2000,0.397568178
186,4000,0.378885085
186,10000,0.353170721
186,150000,0.194590731
187,0,0.460661759
187,40,0.424614944
187,70,0.422513835
187,100,0.420030707
187,500,0.372469249
187,1000,0.357761489
187,2000,0.347446956
187,4000,0.334840304
187,10000,0.309244982
187,150000,0.177818029
188,0,0.414949392
188,40,0.361539553
188,70,0.351005622
188,100,0.347055398
188,500,0.322977842
188,1000,0.310750958
188,2000,0.301157557
188,4000,0.289683097
188,10000,0.267862811
188,150000,0.16959994
189,0,0.399771
189,40,0.315776653
189,70,0.314523571
189,100,0.314165548
189,500,0.301634728
189,1000,0.289103909
189,2000,0.271023726
189,4000,0.247394181
189,10000,0.213560968
189,150000,0.14878597
190,0,0.453274528
190,40,0.338189913
190,70,0.338189913
190,100,0.338189913
190,500,0.282875953
190,1000,0.236570781
190,2000,0.209904767
190,4000,0.176752426
190,10000,0.147023425
190,150000,0.101603045
191,0,0.498266262
191,40,0.490174505
191,70,0.475448232
191,100,0.469710723
191,500,0.427826909
191,1000,0.407936878
191,2000,0.382309339
191,4000,0.359168053
191,10000,0.326655503
191,150000,0.173253893
192,0,0.43480234
192,40,0.391365618
192,70,0.385510685
192,100,0.381668386
192,500,0.353491526
192,1000,0.338854195
192,2000,0.322387199
192,4000,0.306286135
192,10000,0.277560375
192,150000,0.167048531
193,0,0.43448878
193,40,0.380552061
193,70,0.378642618
193,100,0.377878841
193,500,0.349046246
193,1000,0.334343532
193,2000,0.310284546
193,4000,0.295963721
193,10000,0.266940182
193,150000,0.224058187
194,0,0.413563087
194,40,0.324993234
194,70,0.324993234
194,100,0.324993234
194,500,0.317615204
194,1000,0.31167679
194,2000,0.298180393
194,4000,0.28414414
194,10000,0.259130818
194,150000,0.249173477
195,0,0.37500077
195,40,0.337541639
195,70,0.337352858
195,100,0.337352858
195,500,0.330556717
195,1000,0.32300545
195,2000,0.302805811
195,4000,0.286759368
195,10000,0.259197243
195,150000,0.243070161
196,0,0.340674975
196,40,0.284233771
196,70,0.284233771
196,100,0.283675721
196,500,0.2801414
196,1000,0.275304962
196,2000,0.263027849
196,4000,0.248518533
196,10000,0.222476172
196,150000,0.204152321
197,0,0.51929292
197,40,0.426018783
197,70,0.426018783
197,100,0.426018783
197,500,0.411097835
197,1000,0.397034413
197,2000,0.383485507
197,4000,0.359989302
197,10000,0.319514087
197,150000,0.158592431
198,0,0.441677374
198,40,0.418712409
198,70,0.412669539
198,100,0.412669539
198,500,0.391811891
198,1000,0.3750478
198,2000,0.356919191
198,4000,0.333527436
198,10000,0.296685422
198,150000,0.1426644
199,0,0.411596795
199,40,0.347342155
199,70,0.347342155
199,100,0.347342155
199,500,0.320938201
199,1000,0.307922167
199,2000,0.29193104
199,4000,0.27240699
199,10000,0.243771716
199,150000,0.142844687
200,0,0.390320271
200,40,0.343669006
200,70,0.343669006
200,100,0.343669006
200,500,0.336520992
200,1000,0.329749189
200,2000,0.317334217
200,4000,0.305671667
200,10000,0.282910884
200,150000,0.232159882
201,0,0.379664395
201,40,0.345015453
201,70,0.342731843
201,100,0.342731843
201,500,0.337593719
201,1000,0.332074995
201,2000,0.319324837
201,4000,0.306764981
201,10000,0.283167674
201,150000,0.206821984
202,0,0.367284143
202,40,0.296674606
202,70,0.29594657
202,100,0.29594657
202,500,0.290850319
202,1000,0.281567862
202,2000,0.264277011
202,4000,0.246804151
202,10000,0.221686914
202,150000,0.184357951
203,0,0.479680608
203,40,0.474986902
203,70,0.44396767
203,100,0.439648536
203,500,0.369364453
203,1000,0.347376136
203,2000,0.319498092
203,4000,0.298884046
203,10000,0.26217141
203,150000,0.130806979
204,0,0.478258913
204,40,0.406090431
204,70,0.394495328
204,100,0.392251115
204,500,0.323989621
204,1000,0.298181166
204,2000,0.268632355
204,4000,0.251987772
204,10000,0.224122121
204,150000,0.129245568
205,0,0.416021086
205,40,0.3534234
205,70,0.340010379
205,100,0.337483288
205,500,0.27644432
205,1000,0.258949074
205,2000,0.235038905
205,4000,0.219293184
205,10000,0.186441001
205,150000,0.126733986
206,0,0.394620569
206,40,0.353796535
206,70,0.3255355
206,100,0.324744982
206,500,0.268815801
206,1000,0.248064692
206,2000,0.221582323
206,4000,0.205376695
206,10000,0.176127512
206,150000,0.121738661
207,0,0.374972286
207,40,0.288029855
207,70,0.287649969
207,100,0.284041048
207,500,0.248331728
207,1000,0.231616727
207,2000,0.203695078
207,4000,0.19248843
207,10000,0.170265077
207,150000,0.120529704
208,0,0.377050525
208,40,0.274276164
208,70,0.274276164
208,100,0.274276164
208,500,0.25211958
208,1000,0.239272486
208,2000,0.196635026
208,4000,0.184346501
208,10000,0.165355143
208,150000,0.115084085
209,0,0.496922922
209,40,0.423072242
209,70,0.417978931
209,100,0.417615123
209,500,0.378687674
209,1000,0.361224894
209,2000,0.333029779
209,4000,0.313384151
209,10000,0.27936811
209,150000,0.138989736
210,0,0.423701
210,40,0.35440324
210,70,0.348688143
210,100,0.348688143
210,500,0.324483027
210,1000,0.311708105
210,2000,0.293218086
210,4000,0.279770799
210,10000,0.253716681
210,150000,0.148451784
211,0,0.480817622
211,40,0.449776607
211,70,0.433075449
211,100,0.431838326
211,500,0.373281181
211,1000,0.354518152
211,2000,0.328538574
211,4000,0.309775545
211,10000,0.280496973
211,150000,0.145042761
212,0,0.39303942
212,40,0.336007177
212,70,0.324954915
212,100,0.322560259
212,500,0.283508934
212,1000,0.268404176
212,2000,0.244641813
212,4000,0.232852734
212,10000,0.211853437
212,150000,0.149463961
213,0,0.358464134
213,40,0.296387095
213,70,0.296012963
213,100,0.2952647
213,500,0.281983026
213,1000,0.270572011
213,2000,0.246814651
213,4000,0.236151899
213,10000,0.214826394
213,150000,0.163744953
214,0,0.387371151
214,40,0.293090446
214,70,0.293090446
214,100,0.292559582
214,500,0.285658339
214,1000,0.277695368
214,2000,0.262477244
214,4000,0.255045137
214,10000,0.23434141
214,150000,0.194984944
215,0,0.56365751
215,40,0.513417819
215,70,0.512858906
215,100,0.510623252
215,500,0.490316066
215,1000,0.433306903
215,2000,0.367168821
215,4000,0.32823119
215,10000,0.295441606
215,150000,0.123850342
216,0,0.555978
216,40,0.458546766
216,70,0.455585959
216,100,0.454599023
216,500,0.413641193
216,1000,0.370545001
216,2000,0.315441092
216,4000,0.282378747
216,10000,0.239118067
216,150000,0.118840692
217,0,0.564425088
217,40,0.51222451
217,70,0.51204114
217,100,0.511491031
217,500,0.449328753
217,1000,0.382765605
217,2000,0.318586262
217,4000,0.282095721
217,10000,0.231852463
217,150000,0.106881678
218,0,0.540471526
218,40,0.532482532
218,70,0.531677174
218,100,0.530267797
218,500,0.459396299
218,1000,0.395571683
218,2000,0.334968498
218,4000,0.301546144
218,10000,0.252217971
218,150000,0.112383398
219,0,0.466808041
219,40,0.401634214
219,70,0.401253356
219,100,0.400110781
219,500,0.374402839
219,1000,0.345076744
219,2000,0.31517936
219,4000,0.29385129
219,10000,0.252909013
219,150000,0.125712477
220,0,0.447447077
220,40,0.388387246
220,70,0.388193208
220,100,0.388193208
220,500,0.366654946
220,1000,0.337937264
220,2000,0.306114968
220,4000,0.279531708
220,10000,0.234320763
220,150000,0.11749816
221,0,0.562160695
221,40,0.493717736
221,70,0.482574515
221,100,0.480930434
221,500,0.431242631
221,1000,0.40895619
221,2000,0.380093422
221,4000,0.359268388
221,10000,0.329857593
221,150000,0.15114584
222,0,0.537724075
222,40,0.478698232
222,70,0.474014296
222,100,0.472392934
222,500,0.425553577
222,1000,0.407898742
222,2000,0.388982848
222,4000,0.374390586
222,10000,0.343764853
222,150000,0.167625697
223,0,0.480264958
223,40,0.472542405
223,70,0.420139533
223,100,0.41057551
223,500,0.344424356
223,1000,0.325694812
223,2000,0.308758522
223,4000,0.296006492
223,10000,0.272295687
223,150000,0.151740662
224,0,0.506237412
224,40,0.466494379
224,70,0.460417514
224,100,0.456429571
224,500,0.389963854
224,1000,0.371353454
224,2000,0.354262269
224,4000,0.33944991
224,10000,0.306217051
224,150000,0.160199709
225,0,0.519657933
225,40,0.45328892
225,70,0.45104436
225,100,0.44936094
225,500,0.384081649
225,1000,0.365564028
225,2000,0.347420501
225,4000,0.331147439
225,10000,0.301407018
225,150000,0.158575194
226,0,0.503157108
226,40,0.42416641
226,70,0.420595353
226,100,0.419467651
226,500,0.363834339
226,1000,0.346918805
226,2000,0.331694825
226,4000,0.318914199
226,10000,0.292789097
226,150000,0.155243199
227,0,0.601222688
227,40,0.593161826
227,70,0.581235242
227,100,0.579866618
227,500,0.536070636
227,1000,0.511435396
227,2000,0.482889801
227,4000,0.449651779
227,10000,0.408788564
227,150000,0.22871481
228,0,0.503787669
228,40,0.476363437
228,70,0.469792648
228,100,0.469229438
228,500,0.426800914
228,1000,0.402958336
228,2000,0.3813686
228,4000,0.356211865
228,10000,0.319978656
228,150000,0.211158066
229,0,0.451765443
229,40,0.436034013
229,70,0.426843235
229,100,0.423910007
229,500,0.385973601
229,1000,0.368178689
229,2000,0.347841646
229,4000,0.325940216
229,10000,0.295239104
229,150000,0.250898113
230,0,0.40256903
230,40,0.39352207
230,70,0.388715048
230,100,0.388138205
230,500,0.374486262
230,1000,0.366795026
230,2000,0.355450454
230,4000,0.33949114
230,10000,0.317763399
230,150000,0.290569473
231,0,0.393889154
231,40,0.389032936
231,70,0.378251976
231,100,0.377054091
231,500,0.362280183
231,1000,0.354693582
231,2000,0.34331368
231,4000,0.324746471
231,10000,0.301387724
231,150000,0.248173244
232,0,0.334996512
232,40,0.326110034
232,70,0.324214487
232,100,0.323456268
232,500,0.320612946
232,1000,0.316442741
232,2000,0.313409864
232,4000,0.301467914
232,10000,0.281185553
232,150000,0.223657792
233,0,0.594622203
233,40,0.573336245
233,70,0.56734527
233,100,0.566958756
233,500,0.537197142
233,1000,0.521736563
233,2000,0.501058038
233,4000,0.469557109
233,10000,0.43515732
233,150000,0.224109918
234,0,0.509639937
234,40,0.450352152
234,70,0.43925615
234,100,0.43925615
234,500,0.409788079
234,1000,0.393598831
234,2000,0.377955287
234,4000,0.358128005
234,10000,0.330660853
234,150000,0.210081517
235,0,0.463133283
235,40,0.434777229
235,70,0.430250264
235,100,0.430061641
235,500,0.3936573
235,1000,0.380076406
235,2000,0.369513489
235,4000,0.349896642
235,10000,0.311983313
235,150000,0.18606572
236,0,0.439841136
236,40,0.418797908
236,70,0.407684555
236,100,0.404759989
236,500,0.36927525
236,1000,0.352312765
236,2000,0.339249702
236,4000,0.322092245
236,10000,0.295381206
236,150000,0.187805347
237,0,0.340105984
237,40,0.309864679
237,70,0.308732133
237,100,0.307977102
237,500,0.306844555
237,1000,0.305334494
237,2000,0.305334494
237,4000,0.298539216
237,10000,0.290422633
237,150000,0.207978058
238,0,0.341639461
238,40,0.324189025
238,70,0.323035054
238,100,0.322073411
238,500,0.319765468
238,1000,0.315341911
238,2000,0.310726026
238,4000,0.297840012
238,10000,0.279568799
238,150000,0.184988646
239,0,0.483470976
239,40,0.477235667
239,70,0.461036087
239,100,0.459653196
239,500,0.425871146
239,1000,0.407498452
239,2000,0.379247965
239,4000,0.359097269
239,10000,0.320771434
239,150000,0.160149576
240,0,0.511504683
240,40,0.452957494
240,70,0.445868058
240,100,0.441844324
240,500,0.402948228
240,1000,0.374590483
240,2000,0.339718121
240,4000,0.316725354
240,10000,0.28146978
240,150000,0.14134634
241,0,0.504940296
241,40,0.494347851
241,70,0.474695942
241,100,0.46630294
241,500,0.404071897
241,1000,0.377050522
241,2000,0.34286439
241,4000,0.320141871
241,10000,0.284113372
241,150000,0.127615847
242,0,0.441588494
242,40,0.375756815
242,70,0.368223221
242,100,0.362949706
242,500,0.336958808
242,1000,0.32283332
242,2000,0.305129375
242,4000,0.291757246
242,10000,0.267273067
242,150000,0.131558523
243,0,0.391894603
243,40,0.350524181
243,70,0.343616749
243,100,0.341936563
243,500,0.31673377
243,1000,0.315240271
243,2000,0.304412404
243,4000,0.294331287
243,10000,0.274169052
243,150000,0.179823153
244,0,0.372280304
244,40,0.35935976
244,70,0.358176942
244,100,0.357979806
244,500,0.341617493
244,1000,0.330774997
244,2000,0.31303273
244,4000,0.294304781
244,10000,0.255863203
244,150000,0.191644591
245,0,0.515756289
245,40,0.436047104
245,70,0.427922676
245,100,0.42629779
245,500,0.381342619
245,1000,0.365093762
245,2000,0.344872962
245,4000,0.327721391
245,10000,0.29666802
245,150000,0.129356754
246,0,0.485565503
246,40,0.440443612
246,70,0.429641579
246,100,0.425730497
246,500,0.388109621
246,1000,0.364084408
246,2000,0.333726969
246,4000,0.31100545
246,10000,0.275060751
246,150000,0.185881762
247,0,0.468881507
247,40,0.464227208
247,70,0.44824357
247,100,0.446489268
247,500,0.391521149
247,1000,0.365596469
247,2000,0.33577334
247,4000,0.312577574
247,10000,0.272423558
247,150000,0.169465619
248,0,0.408064
248,40,0.377055712
248,70,0.375158576
248,100,0.373640867
248,500,0.344804405
248,1000,0.328489039
248,2000,0.298704009
248,4000,0.281440075
248,10000,0.25620817
248,150000,0.180264606
249,0,0.365114946
249,40,0.336338889
249,70,0.334597303
249,100,0.332855718
249,500,0.312537219
249,1000,0.301313667
249,2000,0.28796151
249,4000,0.27596392
249,10000,0.248679079
249,150000,0.191031975
250,0,0.366121581
250,40,0.310282809
250,70,0.30935276
250,100,0.308794731
250,500,0.299866265
250,1000,0.291309818
250,2000,0.277545099
250,4000,0.268244613
250,10000,0.246109457
250,150000,0.22496657
251,0,0.568227743
251,40,0.538080604
251,70,0.524190641
251,100,0.523154076
251,500,0.49184983
251,1000,0.474435547
251,2000,0.443545927
251,4000,0.424058515
251,10000,0.399595594
251,150000,0.173802397
252,0,0.468023027
252,40,0.444174938
252,70,0.425786567
252,100,0.425595022
252,500,0.397820919
252,1000,0.382688822
252,2000,0.365258178
252,4000,0.348593717
252,10000,0.304921335
252,150000,0.162379043
253,0,0.456659567
253,40,0.399992012
253,70,0.397372181
253,100,0.395688004
253,500,0.365559951
253,1000,0.351525143
253,2000,0.327946667
253,4000,0.303245406
253,10000,0.252720099
253,150000,0.175135502
254,0,0.449201
254,40,0.381729688
254,70,0.36875464
254,100,0.366310065
254,500,0.339043659
254,1000,0.325880566
254,2000,0.307828325
254,4000,0.291468481
254,10000,0.253295512
254,150000,0.199664658
255,0,0.382400562
255,40,0.348253648
255,70,0.336395926
255,100,0.335248404
255,500,0.324538204
255,1000,0.318035582
255,2000,0.305795353
255,4000,0.296232673
255,10000,0.275003526
255,150000,0.251055606
256,0,0.373931549
256,40,0.306507889
256,70,0.306322273
256,100,0.304837344
256,500,0.304837344
256,1000,0.303723648
256,2000,0.299825709
256,4000,0.295556539
256,10000,0.283862724
256,150000,0.223980835
257,0,0.491325248
257,40,0.418040536
257,70,0.411658238
257,100,0.41112638
257,500,0.398716355
257,1000,0.384356184
257,2000,0.365563862
257,4000,0.351203691
257,10000,0.324610781
257,150000,0.143112526
258,0,0.449970267
258,40,0.430078833
258,70,0.427770924
258,100,0.425463015
258,500,0.406615092
258,1000,0.387767169
258,2000,0.366419011
258,4000,0.346994111
258,10000,0.310259893
258,150000,0.138636762
259,0,0.454469387
259,40,0.383673825
259,70,0.383311099
259,100,0.383129735
259,500,0.373517486
259,1000,0.361003426
259,2000,0.343229834
259,4000,0.324005336
259,10000,0.275944091
259,150000,0.136104478
260,0,0.420307
260,40,0.351538217
260,70,0.350051562
260,100,0.349122403
260,500,0.312513517
260,1000,0.299876947
260,2000,0.284267067
260,4000,0.269214683
260,10000,0.232977461
260,150000,0.149344099
261,0,0.361154
261,40,0.307083557
261,70,0.306167546
261,100,0.304701928
261,500,0.288030526
261,1000,0.281068842
261,2000,0.272091933
261,4000,0.265130249
261,10000,0.245710814
261,150000,0.178180675
262,0,0.376079099
262,40,0.336575931
262,70,0.336196369
262,100,0.335627028
262,500,0.325189093
262,1000,0.317787649
262,2000,0.306211031
262,4000,0.300327832
262,10000,0.280211086
262,150000,0.233040614
263,0,0.486467518
263,40,0.403523427
263,70,0.401438753
263,100,0.400743862
263,500,0.375380326
263,1000,0.349669345
263,2000,0.322221135
263,4000,0.29320942
263,10000,0.249952431
263,150000,0.142686263
264,0,0.447781075
264,40,0.432217579
264,70,0.430218145
264,100,0.427818825
264,500,0.385630774
264,1000,0.352440175
264,2000,0.321049066
264,4000,0.282260053
264,10000,0.250469057
264,150000,0.14393003
265,0,0.382949
265,40,0.341423092
265,70,0.341423092
265,100,0.341258345
265,500,0.335986419
265,1000,0.328902269
265,2000,0.319511651
265,4000,0.291504545
265,10000,0.270087347
265,150000,0.079876552
266,0,0.462991921
266,40,0.456866934
266,70,0.45611745
266,100,0.455180594
266,500,0.449934204
266,1000,0.443376215
266,2000,0.43213395
266,4000,0.394097618
266,10000,0.312778564
266,150000,0.07087634
267,0,0.480674043
267,40,0.465623049
267,70,0.454387988
267,100,0.447717171
