ΔFlux[mm]_Year,Month,Day,Hour,Minute,Second Znode[mm],-5.0,-15.0,-25.0,-35.0,-45.0,-55.0,-65.0,-75.0,-85.0,-95.0,-105.0,-115.0,-125.0,-135.0,-145.0,-155.0,-165.0,-175.0,-185.0,-195.0,-205.0,-215.0,-225.0,-235.0,-245.0,-255.0,-265.0,-275.0,-285.0,-295.0,-305.0,-315.0,-325.0,-335.0,-345.0,-355.0,-365.0,-375.0,-385.0,-395.0,-405.0,-415.0,-425.0,-435.0,-445.0,-455.0,-465.0,-475.0,-485.0,-495.0,-505.0,-515.0,-525.0,-535.0,-545.0,-555.0,-565.0,-575.0,-585.0,-595.0,-605.0,-615.0,-625.0,-635.0,-645.0,-655.0,-665.0,-675.0,-685.0,-695.0,-705.0,-715.0,-725.0,-735.0,-745.0,-755.0,-765.0,-775.0,-785.0,-795.0,-805.0,-815.0,-825.0,-835.0,-845.0,-855.0,-865.0,-875.0,-885.0,-895.0,-905.0,-915.0,-925.0,-935.0,-945.0,-955.0,-965.0,-975.0,-985.0,-995.0,-1000.0
1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,13.0,0.0,0.0,2.244470214308322,2.244307632987038,2.2438100558363843,2.2429556880113566,2.2417214030119865,2.24008264222185,2.2380133045710267,2.2354856250976596,2.2324700409946203,2.228935043513104,2.224847013832292,2.220170040699159,2.2148657172742006,2.2088929141791063,2.2022075252178936,2.1947621815986977,2.186505929715562,2.177383866602142,2.1673367260132466,2.156300406666741,2.1442054324154647,2.1309763319204933,2.1165309226506572,2.10077948056718,2.0836237724627296,2.0649559223244207,2.044657075902995,2.022595818385712,1.9986262880037025,1.972585912622364,1.9442926756172358,1.9135417899337046,1.880101622935344,1.84370866656751,1.8040612839978536,1.7608118816305804,1.7135570525107475,1.661825120146153,1.6050604123139394,1.5426036045342748,1.4736678129654486,1.3973113654566234,1.3124120178466274,1.217657916542926,1.1115913727962905,0.9927838916295482,0.8603868335778753,0.7153834717138849,0.5620963430494417,0.41031831983352185,0.2748303887346275,0.16438415706799483,0.08238138360393858,0.03047229727811538,0.006047420658328349,0.00026867481793633715,5.717448099058216e-6,7.469948828625867e-7,6.562722781406909e-7,6.546174422951249e-7,6.545872574334601e-7,6.545867068483529e-7,6.545866968070264e-7,6.545866966227035e-7,6.545866966204335e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7,6.54586696619993e-7
1.0,1.0,1.0,14.0,0.0,0.0,2.2079675489596298,2.207824712557148,2.2073877230904415,2.20663790510509,2.2055554834499276,2.2041195042798662,2.2023077486943947,2.200096638143357,2.1974611306089287,2.1943746064257397,2.190808742431784,2.186733372937219,2.18211633576437,2.1769233013262017,2.171117582371977,2.164659921628928,2.1575082540803763,2.1496174400365184,2.140938964443677,2.131420597015399,2.1210060067055316,2.1096343227461247,2.097239632856482,2.083750407225601,2.069088834359121,2.0531700517198175,2.0359012500827838,2.0171806254165148,1.9968961455357892,1.9749240902907133,1.9511273130087279,1.9253531564393285,1.8974309373660603,1.8671688887484486,1.8343504145516842,1.7987294674364307,1.7600247995516192,1.7179127575235604,1.6720181904290907,1.6219029133241882,1.5670510291107593,1.5068503009913883,1.4405688168691952,1.3673267421688156,1.2860648698341386,1.195517310768981,1.0942117122858441,0.9805544219682361,0.8531208369988672,0.7115099908293754,0.5583016182219342,0.40135897676053256,0.2564092204190944,0.14444478627868618,0.07229761666719514,0.032351250038075645,0.011241498582572885,0.001964405649305601,7.152908901996924e-5,1.989528748538569e-6,6.792164336627889e-7,6.55040942031298e-7,6.545950741936387e-7,6.545868511243287e-7,6.545866994708163e-7,6.545866966722177e-7,6.545866966209044e-7,6.545866966201353e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7
1.0,1.0,1.0,15.0,0.0,0.0,2.1723922555800286,2.1722676508385774,2.171886574014117,2.1712331342599,2.1702905386905087,2.1690410307147587,2.167465822920633,2.1655450239038245,2.163257558349798,2.1605810795825278,2.157491873680847,2.153964754132467,2.149972945842677,2.1454879571322323,2.1404794381482475,2.134915023855477,2.128760159477583,2.121977905895619,2.114528722081449,2.106370221122667,2.0974568957674506,2.087739808652305,2.0771662414410095,2.065679295955377,2.053217438960729,2.039713980508992,2.0250964735449273,2.0092860197189637,1.9921964628601785,1.973733447120896,1.9537933111155255,1.9322617820398023,1.909012424229683,1.8839047841630752,1.8567821575092793,1.8274688821064586,1.795767031801823,1.7614523473542576,1.724269188655608,1.683924222995003,1.6400784718216705,1.5923372186401927,1.5402371324284019,1.4832297974429238,1.4206607154586308,1.351742926154028,1.2755251283161542,1.1908567003328336,1.0963593241251903,0.990435839459705,0.87139368792295,0.7378448972966112,0.5898486068291682,0.43150747762754627,0.2739181675256894,0.13791901363063008,0.04847758283906445,0.008474456046577261,0.00030649623291662074,6.415210177167607e-6,7.608704828723373e-7,6.565468856315309e-7,6.546228480746951e-7,6.545873633518554e-7,6.545867089196687e-7,6.54586696845375e-7,6.545866966239453e-7,6.545866966205944e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7,6.545866966199947e-7
1.0,1.0,1.0,16.0,0.0,0.0,2.1358014320463283,2.1356943087101286,2.135366807872508,2.1348056010427143,2.133996629630289,2.1329250574121517,2.1315752190147563,2.129930563996588,2.1279735960506088,2.125685806791779,2.123047603513754,2.1200382302255463,2.1166356811679066,2.1128166059058273,2.1085562049530466,2.103828114728266,2.0986042804576854,2.092854815417528,2.0865478446496972,2.079649330970824,2.072122880722798,2.063929526262907,2.055027481649926,2.045371867323837,2.0349143987730116,2.023603033199791,2.011381566980326,1.9981891752126586,1.983959882773597,1.9686219539534662,1.9520971847779123,1.9343000783622024,1.9151368788322625,1.894504433162778,1.872288842257925,1.8483638521393129,1.8225889223517946,1.7948068905123442,1.7648411277274985,1.7324920472620065,1.697532785498666,1.6597038162348916,1.6187061824006754,1.574192929323189,1.5257582000296104,1.4729233173670622,1.4151190770735553,1.351663548674475,1.2817353209739775,1.2043444678008566,1.1183096199560634,1.0222633250121138,0.9147523102602788,0.794565962219302,0.661371676570782,0.5170784140979887,0.36795036093396294,0.22530047328112499,0.10778137212113392,0.0348520654248633,0.004975617804471546,0.00014266877737967532,3.3268840404008643e-6,7.043499648365244e-7,6.555132029684959e-7,6.546039465072298e-7,6.54587017780553e-7,6.545867026004658e-7,6.54586696731881e-7,6.545866966218531e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7,6.545866966199913e-7
1.0,1.0,1.0,17.0,0.0,0.0,2.1122035659215896,2.1121071014076094,2.111812251016005,2.111307200479544,2.1105795028445655,2.109616038560162,2.1084029723415583,2.106925706475714,2.1051688302000287,2.1031160647351896,2.100750203501427,2.0980530469796292,2.095005331612434,2.0915866520506583,2.087775375954621,2.083548550443254,2.0788817991506647,2.073749208689563,2.068123203133446,2.061974404909062,2.055271480223414,2.0479809668362137,2.040067081608772,2.0314915048038777,2.0222131375594046,2.012187828285903,2.0013680629181856,1.9897026129425512,1.9771361338745912,1.9636087053178954,1.9490553017989214,1.9334051811446216,1.916581174097498,1.8984988549461548,1.8790655679348145,1.8581792777354806,1.8357272038444332,1.8115841877350576,1.7856107270568735,1.7576505918673746,1.7275279121174911,1.6950435910723414,1.6599708529705417,1.6220496711437171,1.5809797406575363,1.5364115537972012,1.4879350090403776,1.4350648532343584,1.3772221906603193,1.3137114926100182,1.2436935307256807,1.16615784353381,1.0799078706705245,0.9835943711406365,0.8758756774258565,0.7559291546824998,0.6246574829863292,0.48618425457546266,0.3496518156029418,0.22770326648349326,0.12798970754619682,0.05642367560849055,0.016135514231201218,0.0016861399405871337,3.9843930184844255e-5,1.3926498864344092e-6,6.68425293771716e-7,6.548461470385958e-7,6.545915608720403e-7,6.545867878157546e-7,6.545866983301509e-7,6.545866966513129e-7,6.545866966206554e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7,6.545866966200066e-7
1.0,1.0,1.0,18.0,0.0,0.0,2.090534332615711,2.0904473657073837,2.090181601208549,2.0897265518378916,2.0890711811384435,2.088203869933423,2.087112380169671,2.085783815889698,2.0842045810477288,2.0823603338428143,2.0802359372084496,2.0778154050471116,2.075081843747327,2.0720173884572546,2.0686031335167385,2.064819056371533,2.060643934188896,2.0560552522865336,2.051029103352363,2.0455400762750955,2.0395611332219445,2.0330634733842814,2.0260163815449985,2.018387059316826,2.0101404365266973,2.001238959768166,1.991642354606313,1.9813073572530726,1.970187410725714,1.9582323195076725,1.945387855505519,1.9315953065711042,1.9167909569582449,1.9009054866895596,1.883863273784815,1.865581579449973,1.845969591386261,1.8249272940034906,1.80234412602751,1.7780973751293487,1.7520502448739137,1.7240495102441997,1.693922652540337,1.6614743302381179,1.6264819962468913,1.5886904097904306,1.5478047077648291,1.5034815906804155,1.4553180396466274,1.4028368219294265,1.3454679062995965,1.2825249353459647,1.2131764897218638,1.1364140622936283,1.0510251886705397,0.955599187388481,0.8486370134820422,0.7289189060902999,0.5965608540775289,0.45526900718558405,0.3146468023510893,0.19184573832834384,0.10335659175408635,0.04903325637420883,0.01939775245612041,0.0047358383257243035,0.00033401301074569093,7.586057524329077e-6,7.862711015680106e-7,6.570840012827658e-7,6.546340546908084e-7,6.545875947006616e-7,6.545867136512964e-7,6.545866969430751e-7,6.545866966262001e-7,6.545866966198084e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7,6.545866966200049e-7
1.0,1.0,1.0,19.0,0.0,0.0,2.068684105553345,2.0686063602409916,2.068368827209561,2.0679622803635667,2.067377021573229,2.0666028528080815,2.0656290461853573,2.064444311736402,2.0630367626725814,2.0613938779046492,2.0595024615419533,2.057348599063353,2.0549176098132733,2.0521939954328516,2.049161383784835,2.0458024678724414,2.0420989391847826,2.038031414822818,2.0335793576677688,2.0287209887473665,2.023433190830019,2.017691402128925,2.0114694988256083,2.004739664914432,1.9974722476275701,1.9896355964048027,1.9811958830257197,1.9721169000979728,1.9623598345881064,1.951883012462261,1.9406416097498749,1.92858732441794,1.9156680023023327,1.9018272089275001,1.8870037372811908,1.871131039396488,1.854136566798104,1.8359410013169253,1.8164573532306463,1.7955898978318245,1.7732329139224348,1.7492691777965312,1.7235681531829528,1.6959838002546697,1.6663519036087386,1.6344867879261216,1.600177247865254,1.5631814616201716,1.5232205802602365,1.4799705812037836,1.4330518379537054,1.3820156882851862,1.326327096061462,1.2653423682652303,1.1982810305956235,1.1241920127192309,1.0419178824651318,0.950071371329198,0.84706875881181,0.7313332738221092,0.6019123656866121,0.4601753632643142,0.3130537076087858,0.17583271418964852,0.07243155465712126,0.01772276177976262,0.0012484709874534573,2.6600372151680128e-5,1.1475062311990306e-6,6.639345832301417e-7,6.547639669797545e-7,6.545900583135697e-7,6.545867603713569e-7,6.545866978293748e-7,6.545866966431831e-7,6.545866966192798e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7,6.545866966199964e-7
1.0,1.0,1.0,20.0,0.0,0.0,2.044806997253893,2.044738791808612,2.0445304520533014,2.04417401941226,2.0436611378211325,2.0429830310905857,2.042130478648815,2.0410937895147683,2.0398627743403495,2.038426715342183,2.036774333918437,2.0348937557304794,2.0327724729932015,2.0303973036947838,2.0277543474287896,2.0248289374799384,2.021605588761666,2.0180679411493685,2.0141986976914126,2.0099795571078474,2.0053911399098183,2.0004129073640016,1.9950230724287081,1.989198501642683,1.9829146067984453,1.9761452250438865,1.9688624858379882,1.9610366629247196,1.9526360091732329,1.943626571761346,1.9339719847197223,1.9236332353076904,1.9125684000179533,1.900732345186153,1.8880763861707095,1.8745478978144376,1.8600898673402995,1.8446403788815147,1.8281320163831793,1.8104911684908842,1.7916372150521696,1.7714815697265998,1.749926546553663,1.7268640096537524,1.7021737538293564,1.6757215487277826,1.6473567590694955,1.6169094263897605,1.5841866612278146,1.5489681453027089,1.5110004764783866,1.4699900000206405,1.4255936530322586,1.377407205200182,1.3249501261092789,1.2676462188047104,1.2047993445300023,1.1355646312273038,1.058919270192968,0.9736467169635858,0.8783708035036426,0.7717450860335351,0.6529611849312271,0.522693498406277,0.3850132678854521,0.24901842104488403,0.129836040954885,0.047767517814325665,0.00922819690638689,0.0003975715474153965,8.455793008690523e-6,8.033346193674987e-7,6.574212625309678e-7,6.546407119907995e-7,6.545877259333785e-7,6.54586716233805e-7,6.545866969934617e-7,6.545866966280958e-7,6.545866966192121e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7,6.545866966199863e-7
