Layer,0.0cm,10.0cm,20.0cm,30.0cm,40.0cm,50.0cm,60.0cm,70.0cm,80.0cm,90.0cm,100.0cm,200.0cm,300.0cm,400.0cm,500.0cm,600.0cm,700.0cm,800.0cm,900.0cm,1000.0cm,2000.0cm,3000.0cm,4000.0cm,5000.0cm,6000.0cm,7000.0cm,8000.0cm,9000.0cm,10000.0cm,15000.0cm,20000.0cm,30000.0cm,100000.0cm
1.0,0.366,0.3538891090700989,0.31960464577057024,0.28182309395634814,0.24732954680510932,0.21754452741727226,0.1922908592233437,0.17097677542296902,0.15296752503579283,0.13769570882068644,0.12468468694785742,0.060310642440741614,0.0405563137940416,0.03267555468063872,0.028988008969671332,0.02706620827239085,0.025983088512765144,0.025335043547013512,0.024928515305402816,0.024663476384266296,0.024055613812309817,0.024010486797242755,0.024002908777916446,0.024001016441997,0.024000414910530857,0.02400018952693551,0.024000094304565518,0.024000050197842855,0.02400002822160135,0.02400000277159892,0.02400000048291296,0.02400000003568038,0.024000000000005815
2.0,0.469,0.46102924467543516,0.4515109590931823,0.4426940050800776,0.43463909597525896,0.4272597116328719,0.42046233014947787,0.4141663819244965,0.4083053886175593,0.4028247996598272,0.39767961051416567,0.3586575658052126,0.33260120229702184,0.3133290604965607,0.2982321681003982,0.28595476411355325,0.2757011020210379,0.26696462982843827,0.2594034763169807,0.25277645841026364,0.21347864340709086,0.19474938468604083,0.1835629256341907,0.17607785420157562,0.17070648320856668,0.16666276978555591,0.16350992201159248,0.1609847176210817,0.15891865008577524,0.15249580740568952,0.1491971235332656,0.14592269390339235,0.14185716279958954
3.0,0.366,0.3538891090700989,0.31960464577057024,0.28182309395634814,0.24732954680510932,0.21754452741727226,0.1922908592233437,0.17097677542296902,0.15296752503579283,0.13769570882068644,0.12468468694785742,0.060310642440741614,0.0405563137940416,0.03267555468063872,0.028988008969671332,0.02706620827239085,0.025983088512765144,0.025335043547013512,0.024928515305402816,0.024663476384266296,0.024055613812309817,0.024010486797242755,0.024002908777916446,0.024001016441997,0.024000414910530857,0.02400018952693551,0.024000094304565518,0.024000050197842855,0.02400002822160135,0.02400000277159892,0.02400000048291296,0.02400000003568038,0.024000000000005815
