∑T[mm],ΔT[mm],∑Pr[mm/ΔT],ΔPr[mm/ΔT],Hpond[mm],Recharge[mm/ΔT],∑WaterBalance_η[mm]
115200.0,3600.0,26.611200000000053,0.8316000000000017,0.0,0.8316000000000017,0.0
118800.0,3600.0,27.442799999999927,0.8315999999998738,0.0,0.8315999999998738,0.0
122400.0,3600.0,28.274400000000057,0.8316000000001296,0.0,0.8316000000001296,0.0
126000.0,3600.0,29.10600000000006,0.8316000000000017,0.0,0.8316000000000017,0.0
129600.0,3600.0,29.93760000000006,0.8316000000000017,0.0,0.8316000000000017,0.0
133200.0,3600.0,30.769199999999934,0.8315999999998738,0.0,0.8315999999998738,0.0
136800.0,3600.0,31.600800000000064,0.8316000000001296,0.0,0.8316000000001296,0.0
140400.0,3600.0,32.43239999999993,0.8315999999998667,0.0,0.8315999999998667,0.0
144000.0,3600.0,33.26400000000007,0.8316000000001367,0.0,0.8316000000001367,0.0
147600.0,3600.0,34.09560000000007,0.8316000000000017,0.0,0.8316000000000017,0.0
151200.0,3600.0,34.92720000000007,0.8316000000000017,0.0,0.8316000000000017,0.0
154800.0,3600.0,35.75880000000007,0.8316000000000017,0.0,0.8316000000000017,0.0
158400.0,3600.0,36.59040000000007,0.8316000000000017,0.0,0.8316000000000017,0.0
162000.0,3600.0,37.422000000000075,0.8316000000000017,0.0,0.8316000000000017,0.0
165600.0,3600.0,38.25360000000008,0.8316000000000017,0.0,0.8316000000000017,0.0
169200.0,3600.0,39.08519999999982,0.8315999999997459,0.0,0.8315999999997459,0.0
172800.0,3600.0,39.916799999999824,0.8316000000000017,0.0,0.8316000000000017,0.0
176400.0,3600.0,40.74840000000008,0.8316000000002575,0.0,0.8316000000002575,0.0
180000.0,3600.0,41.580000000000084,0.8316000000000017,0.0,0.8316000000000017,0.0
183600.0,3600.0,42.41159999999983,0.8315999999997459,0.0,0.8315999999997459,0.0
187200.0,3600.0,43.24319999999983,0.8316000000000017,0.0,0.8316000000000017,0.0
190800.0,3600.0,44.07480000000009,0.8316000000002575,0.0,0.8316000000002575,0.0
194400.0,3600.0,44.90640000000009,0.8316000000000017,0.0,0.8316000000000017,0.0
198000.0,3600.0,45.73800000000009,0.8316000000000017,0.0,0.8316000000000017,0.0
201600.0,3600.0,46.569600000000094,0.8316000000000017,0.0,0.8316000000000017,0.0
205200.0,3600.0,47.40119999999958,0.831599999999483,0.0,0.831599999999483,0.0
208800.0,3600.0,48.2328000000001,0.8316000000005204,0.0,0.8316000000005204,0.0
212400.0,3600.0,49.0644000000001,0.8316000000000017,0.0,0.8316000000000017,0.0
216000.0,3600.0,49.8960000000001,0.8316000000000017,0.0,0.8316000000000017,0.0
219600.0,3600.0,50.7276000000001,0.8316000000000017,0.0,0.8316000000000017,0.0
223200.0,3600.0,51.559200000000104,0.8316000000000017,0.0,0.8316000000000017,0.0
226800.0,3600.0,52.390800000000105,0.8316000000000017,0.0,0.8316000000000017,0.0
230400.0,3600.0,53.22239999999959,0.831599999999483,0.0,0.831599999999483,0.0
234000.0,3600.0,54.05400000000011,0.8316000000005204,0.0,0.8316000000005204,0.0
237600.0,3600.0,54.88560000000011,0.8316000000000017,0.0,0.8316000000000017,0.0
241200.0,3600.0,55.71720000000011,0.8316000000000017,0.0,0.8316000000000017,0.0
244800.0,3600.0,56.548800000000114,0.8316000000000017,0.0,0.8316000000000017,0.0
248400.0,3600.0,57.3803999999996,0.831599999999483,0.0,0.831599999999483,0.0
252000.0,3600.0,58.21200000000012,0.8316000000005204,0.0,0.8316000000005204,0.0
255600.0,3600.0,59.04360000000012,0.8316000000000017,0.0,0.8316000000000017,0.0
259200.0,3600.0,59.87520000000012,0.8316000000000017,0.0,0.8316000000000017,0.0
262800.0,3600.0,60.70680000000012,0.8316000000000017,0.0,0.8316000000000017,0.0
266400.0,3600.0,61.538400000000124,0.8316000000000017,0.0,0.8316000000000017,0.0
270000.0,3600.0,62.370000000000125,0.8316000000000017,0.0,0.8316000000000017,0.0
273600.0,3600.0,63.20160000000013,0.8316000000000017,0.0,0.8316000000000017,0.0
277200.0,3600.0,64.03320000000014,0.8316000000000088,0.0,0.8316000000000088,0.0
280800.0,3600.0,64.86479999999958,0.8315999999994403,0.0,0.8315999999994403,0.0
284400.0,3600.0,65.69639999999957,0.8315999999999946,0.0,0.8315999999999946,0.0
288000.0,3600.0,66.5280000000006,0.831600000001032,0.0,0.831600000001032,0.0
291600.0,3600.0,67.3596000000006,0.8315999999999946,0.0,0.8315999999999946,0.0
295200.0,3600.0,68.19119999999955,0.8315999999989572,0.0,0.8315999999989572,0.0
298800.0,3600.0,69.02280000000059,0.831600000001032,0.0,0.831600000001032,0.0
302400.0,3600.0,69.85439999999954,0.8315999999989572,0.0,0.8315999999989572,0.0
306000.0,3600.0,70.68600000000058,0.831600000001032,0.0,0.831600000001032,0.0
309600.0,3600.0,71.51760000000057,0.8315999999999946,0.0,0.8315999999999946,0.0
313200.0,3600.0,72.34920000000056,0.8315999999999946,0.0,0.8315999999999946,0.0
316800.0,3600.0,73.18080000000056,0.8315999999999946,0.0,0.8315999999999946,0.0
320400.0,3600.0,74.01240000000055,0.8315999999999946,0.0,0.8315999999999946,0.0
324000.0,3600.0,74.84399999999951,0.8315999999989572,0.0,0.8315999999989572,0.0
327600.0,3600.0,75.6755999999995,0.8315999999999946,0.0,0.8315999999999946,0.0
331200.0,3600.0,76.50720000000054,0.831600000001032,0.0,0.831600000001032,0.0
334800.0,3600.0,77.3387999999995,0.8315999999989572,0.0,0.8315999999989572,0.0
338400.0,3600.0,78.17039999999949,0.8315999999999946,0.0,0.8315999999999946,0.0
342000.0,3600.0,79.00200000000052,0.831600000001032,0.0,0.831600000001032,0.0
345600.0,3600.0,79.83360000000052,0.8315999999999946,0.0,0.8315999999999946,-0.0019286991538623906
349200.0,3600.0,80.66520000000051,0.8315999999999946,0.0,0.8315999999999946,-0.0019287349482771292
352800.0,3600.0,81.4968000000005,0.8315999999999946,0.0,0.8315999999999946,-0.0019287690890218334
356400.0,3600.0,82.32839999999946,0.8315999999989572,0.0,0.8315999999989572,-0.001928801598888696
360000.0,3600.0,83.15999999999946,0.8315999999999946,0.0,0.8315999999999946,-0.001928832501547089
363600.0,3600.0,83.99160000000049,0.831600000001032,0.0,0.831600000001032,-0.0019288618215363568
367200.0,3600.0,84.82319999999945,0.8315999999989572,0.0,0.8315999999989572,-0.0019288895842255601
370800.0,3600.0,85.65479999999944,0.8315999999999946,0.0,0.8315999999999946,-0.0019289158157988475
374400.0,3600.0,86.48640000000047,0.831600000001032,0.0,0.831600000001032,-0.0019289405432104507
378000.0,3600.0,87.31800000000047,0.8315999999999946,0.0,0.8315999999999946,-0.0019289637941512078
381600.0,3600.0,88.14960000000046,0.8315999999999946,0.0,0.8315999999999946,-0.0019289855970041827
385200.0,3600.0,88.98119999999942,0.8315999999989572,0.0,0.8315999999989572,-0.0019290059808080079
