∑T[mm],ΔT[mm],∑Pr[mm/ΔT],ΔPr[mm/ΔT],Hpond[mm],Recharge[mm/ΔT],∑WaterBalance_η[mm]
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529.1362449890485,1529.1362449890485,5.0684297352707715,5.0684297352707715,0.0,5.0684297352707715,0.0
2891.8421295103544,1362.7058845213062,7.771989591443581,2.7035598561728094,0.0,2.7035598561728094,0.0
4329.1214936140605,1437.2793641037063,9.995159814860202,2.2231702234166204,0.0,2.2231702234166204,0.0
6326.708123868662,1997.5866302546021,12.565966859314694,2.570807044454492,0.0,2.570807044454492,0.0
8608.46054163162,2281.7524177629584,15.12625035596687,2.5602834966521777,0.0,2.5602834966521777,0.0
11076.132000131503,2467.6714584998826,17.615385114081548,2.489134758114678,0.0,2.489134758114678,0.0
13694.223783967667,2618.0917838361643,20.04003409143309,2.42464897735154,0.0,2.42464897735154,0.0
16395.217935302615,2700.994151334947,22.37416079761559,2.3341267061825035,0.0,2.3341267061825035,0.0
19247.935775844046,2852.717840541432,24.6990004681483,2.324839670532709,0.0,2.324839670532709,0.0
22170.09191153521,2922.156135691167,26.965783401659156,2.266782933510858,0.0,2.266782933510858,0.0
23686.896097623037,1516.8041860878259,28.114847539122753,1.1490641374635964,0.0,1.1490641374635964,0.0
26732.308461069646,3045.4123634466087,30.33309307983464,2.218245540711888,0.0,2.218245540711888,0.0
29800.541652300708,3068.2331912310606,32.49403462204152,2.160941542206881,0.0,2.160941542206881,0.0
31378.413196462043,1577.8715441613365,33.58747525065408,1.0934406286125595,0.0,1.0934406286125595,0.0
34519.156752061,3140.7435555989505,35.70472068671413,2.117245436060052,0.0,2.117245436060052,0.0
37710.25646840999,3191.0997163489988,37.80393827505113,2.0992175883369977,0.0,2.0992175883369977,0.0
40906.46628033651,3196.2098119265233,39.861619355585844,2.0576810805347145,0.0,2.0576810805347145,0.0
44125.2415827851,3218.7753024485864,41.89421732502944,2.032597969443591,0.0,2.032597969443591,-1.6028173002557243e-7
47373.26145127493,3248.0198684898246,43.90991554539268,2.015698220363241,0.0,2.015698220363241,-9.046691636612358e-8
50641.30339936847,3268.0419480935466,45.906430834310015,1.9965152889173368,0.0,1.9965152889173368,-5.881698499449638e-8
53927.423305816905,3286.1199064484335,47.885617372933446,1.9791865386234273,0.0,1.9791865386234273,-4.391296144985144e-8
57229.62217832866,3302.198872511759,49.84892778381522,1.9633104108817765,0.0,1.9633104108817765,-3.527096057499208e-8
60546.09661354584,3316.4744352171797,51.79762591271873,1.9486981289035055,0.0,1.9486981289035055,-2.949024360152098e-8
63875.39303908033,3329.296425534491,53.73291976177701,1.9352938490582856,0.0,1.9352938490582856,-2.534071121491035e-8
67212.22662781543,3336.8335887350986,55.653607425228394,1.9206876634513808,0.0,1.9206876634513808,-2.255531768179093e-8
70561.51930563682,3349.2926778213887,57.56414334123775,1.9105359160093578,0.0,1.9105359160093578,-2.0275512691575113e-8
73926.65319246375,3365.133886826932,59.46783590035804,1.903692559120288,0.0,1.903692559120288,-1.82452468433874e-8
77306.16612413821,3379.512931674457,61.36508293533566,1.8972470349776187,0.0,1.8972470349776187,-8.224925844952135e-9
80690.87653943586,3384.710415297648,63.25190023569893,1.8868173003632764,0.0,1.8868173003632764,-7.660845206491381e-9
84080.11602215758,3389.2394827217195,65.12899925358715,1.8770990178882145,0.0,1.8770990178882145,-1.1998769424407241e-8
87473.94694212332,3393.830919965745,66.997387080504,1.8683878269168495,0.0,1.8683878269168495,-1.278125530382162e-8
90865.714174552,3391.767232428681,68.85431251720196,1.8569254366979686,0.0,1.8569254366979686,-1.2128180076529067e-8
94269.57375602951,3403.8595814775003,70.70828889483208,1.8539763776301197,0.0,1.8539763776301197,-1.209552820643386e-8
97674.72071140142,3405.146955371908,72.55413969377155,1.8458507989394686,0.0,1.8458507989394686,3.333413329045525e-8
101079.59690459774,3404.876193196319,74.39169633609087,1.8375566423193328,0.0,1.8375566423193328,3.1526675713115656e-8
104480.55434439775,3400.957439800008,76.21962219933187,1.8279258632409883,0.0,1.8279258632409883,2.997450483916861e-8
107890.01283677248,3409.458492374735,78.04512489728644,1.8255026979545743,0.0,1.8255026979545743,2.8524714866830467e-8
111305.46607433092,3415.4532375584376,79.86733448457312,1.8222095872866768,0.0,1.8222095872866768,1.7404558672648895e-8
114716.88201463986,3411.4159403089425,81.68137029568277,1.8140358111096404,0.0,1.8140358111096404,1.6394218597788362e-8
118127.33509555436,3410.4530809144876,83.48930522983824,1.8079349341554742,0.0,1.8079349341554742,5.187739018641342e-8
121549.61835989986,3422.283264345499,85.29827974028794,1.8089745104496961,0.0,1.8089745104496961,4.973414630046008e-8
124968.61878754738,3419.00042764752,87.10065965091617,1.802379910628238,0.0,1.802379910628238,4.6948381793368987e-8
128384.12807090445,3415.509283357074,88.89668200744543,1.7960223565292646,0.0,1.7960223565292646,6.613630812258892e-8
131807.61707658684,3423.4890056823806,90.69267032728509,1.795988319839648,0.0,1.795988319839648,6.378045893538116e-8
135228.1472003165,3420.5301237296662,92.48316703813852,1.7904967108534287,0.0,1.7904967108534287,6.111982640130324e-8
138661.16896084364,3433.0217605271177,94.2764990020669,1.7933319639283878,0.0,1.7933319639283878,1.283534314114005e-8
142131.8305901392,3470.661629295571,96.08596079663839,1.8094617945714908,0.0,1.8094617945714908,1.1204577085308914e-8
145656.63096092202,3524.800370782815,97.92025098218436,1.8342901855459637,0.0,1.8342901855459637,-6.791019041073246e-8
149254.5306173792,3597.899656457198,99.78928798431039,1.8690370021260385,0.0,1.8690370021260385,-5.7094701584251315e-8
152854.5306173792,3600.0,101.65635465179663,1.867066667486241,0.0,1.867066667486241,-7.92561890032985e-8
156454.5306173792,3600.0,103.52059097745706,1.8642363256604344,0.0,1.8642363256604344,-7.719297776759886e-8
160054.5306173792,3600.0,105.38222637791797,1.861635400460915,0.0,1.861635400460915,-8.527247827715267e-8
163654.5306173792,3600.0,107.24148949560033,1.8592631176823566,0.0,1.8592631176823566,-8.311779032726387e-8
167254.5306173792,3600.0,109.09860678405771,1.8571172884573772,0.0,1.8571172884573772,-7.833158834979923e-7
170854.5306173792,3600.0,110.95379956608707,1.8551927820293606,0.0,1.8551927820293606,-1.4386275897926358e-6
174454.5306173792,3600.0,112.80728054710056,1.8534809810134838,0.0,1.8534809810134838,-1.8828385833995417e-6
178054.5306173792,3600.0,114.65925058536767,1.8519700382671098,0.0,1.8519700382671098,-2.149351220922453e-6
181654.5306173792,3600.0,116.50989618913574,1.8506456037680752,0.0,1.8506456037680752,-2.292721943650955e-6
185254.5306173792,3600.0,118.35938792449669,1.849491735360941,0.0,1.849491735360941,-2.357709371020292e-6
188854.5306173792,3600.0,120.20787971100336,1.8484917865066717,0.0,1.8484917865066717,-2.375050137489098e-6
192454.5306173792,3600.0,122.05550886632213,1.8476291553187685,0.0,1.8476291553187685,-2.3643824107600275e-6
196054.5306173792,3600.0,123.90239671723509,1.8468878509129638,0.0,1.8468878509129638,-2.33779422872965e-6
199654.5306173792,3600.0,125.74864959592772,1.8462528786926216,0.0,1.8462528786926216,-2.3025619807251253e-6
203254.5306173792,3600.0,127.5943600655759,1.845710469648188,0.0,1.845710469648188,-2.26299704906133e-6
206854.5306173792,3600.0,129.4396082526996,1.8452481871237008,0.0,1.8452481871237008,-2.221618719809063e-6
210454.5306173792,3600.0,131.28446319685656,1.8448549441569537,0.0,1.8448549441569537,-2.179876233186204e-6
214054.5306173792,3600.0,133.12898415685075,1.8445209599941832,0.0,1.8445209599941832,-2.138585406894413e-6
217654.5306173792,3600.0,134.9732218353616,1.8442376785108616,0.0,1.8442376785108616,-2.098189788029393e-6
221254.5306173792,3600.0,136.81721950090218,1.8439976655405843,0.0,1.8439976655405843,-2.0589157388220705e-6
224854.5306173792,3600.0,138.66101399809588,1.8437944971937013,0.0,1.8437944971937013,-2.020864067470049e-6
228454.5306173792,3600.0,140.50463664542562,1.8436226473297255,0.0,1.8436226473297255,-1.984063942045897e-6
232054.5306173792,3600.0,142.34811402481492,1.8434773793892905,0.0,1.8434773793892905,-1.9485044856131317e-6
235654.5306173792,3600.0,144.19146867046518,1.843354645650255,0.0,1.843354645650255,-1.914153202908221e-6
239254.5306173792,3600.0,146.0347196659413,1.843250995476129,0.0,1.843250995476129,-1.8809666629939922e-6
242854.5306173792,3600.0,147.87788315906187,1.8431634931205707,0.0,1.8431634931205707,-1.8488966334136949e-6
246454.5306173792,3600.0,149.7209728040654,1.8430896450035434,0.0,1.8430896450035434,-1.817893553552082e-6
250054.5306173792,3600.0,151.56400014004757,1.8430273359821656,0.0,1.8430273359821656,-1.7879084555062173e-6
253654.5306173792,3600.0,153.40697491396855,1.8429747739209739,0.0,1.8429747739209739,-1.7588939800670157e-6
257254.5306173792,3600.0,155.2499053557337,1.8429304417651424,0.0,1.8429304417651424,-1.7308048794023614e-6
260854.5306173792,3600.0,157.09279841203048,1.8428930562967945,0.0,1.8428930562967945,-1.703598217170588e-6
264454.53061737923,3600.0,158.9356599448076,1.842861532777133,0.0,1.842861532777133,-1.6772334075927015e-6
268054.53061737923,3600.0,160.77849489969898,1.842834954891364,0.0,1.842834954891364,-1.6507465816217775e-6
271654.53061737923,3600.0,162.62130744548097,1.8428125457819942,0.0,1.8428125457819942,-1.6137239071810094e-6
275254.53061737923,3600.0,164.46410109997186,1.8427936544909045,0.0,1.8427936544909045,-1.5812915265404813e-6
278854.53061737923,3600.0,166.3068788302388,1.842777730266927,0.0,1.842777730266927,-1.55225564058232e-6
282454.53061737923,3600.0,168.14964313829324,1.8427643080544536,0.0,1.8427643080544536,-1.5257678092649992e-6
286054.53061737923,3600.0,169.99239613365455,1.8427529953613104,0.0,1.8427529953613104,-1.5012290634090286e-6
289654.53061737923,3600.0,171.83513959470494,1.8427434610503806,0.0,1.8427434610503806,-1.4782145729112948e-6
293254.53061737923,3600.0,173.67787502052684,1.8427354258219046,0.0,1.8427354258219046,-1.4564212454209915e-6
296854.53061737923,3600.0,175.52060367467402,1.8427286541471724,0.0,1.8427286541471724,-1.4356312398896724e-6
300454.53061737923,3600.0,177.36332662211512,1.8427229474410936,0.0,1.8427229474410936,-1.415686525089064e-6
304054.53061737923,3600.0,179.20604476040413,1.8427181382890045,0.0,1.8427181382890045,-1.3964711301418386e-6
307654.53061737923,3600.0,181.0487588459723,1.842714085568171,0.0,1.842714085568171,-1.3778987408966096e-6
311254.53061737923,3600.0,182.89146951630025,1.8427106703279694,0.0,1.8427106703279694,-1.3599040285825457e-6
314854.53061737923,3600.0,184.7341773086126,1.842707792312349,0.0,1.842707792312349,-1.3424365770924294e-6
318454.53061737923,3600.0,186.5768826756384,1.8427053670257736,0.0,1.8427053670257736,-1.3254566267079839e-6
322054.53061737923,3600.0,188.41958599889637,1.8427033232579757,0.0,1.8427033232579757,-1.3089320867758604e-6
325654.53061737923,3600.0,190.26228759989314,1.8427016009967772,0.0,1.8427016009967772,-1.292836433916665e-6
329254.53061737923,3600.0,192.10498774956127,1.842700149668123,0.0,1.842700149668123,-1.2771472313396887e-6
332854.53061737923,3600.0,193.94768667621375,1.8426989266524652,0.0,1.8426989266524652,-1.261845080768222e-6
336454.53061737923,3600.0,195.79038457224766,1.8426978960339202,0.0,1.8426978960339202,-1.2469128805488968e-6
340054.53061737923,3600.0,197.6330815997939,1.842697027546256,0.0,1.842697027546256,-1.2323352958686959e-6
343654.53061737923,3600.0,199.47577789547807,1.8426962956841737,0.0,1.8426962956841737,-1.218098380399117e-6
347254.53061737923,3600.0,201.31847357443266,1.842695678954571,0.0,1.842695678954571,-1.2041893004329677e-6
350854.53061737923,3600.0,203.16116873367818,1.8426951592455194,0.0,1.8426951592455194,-1.190596137752169e-6
354454.53061737923,3600.0,205.0038634549724,1.842694721294202,0.0,1.842694721294202,-1.1773077397333649e-6
358054.53061737923,3600.0,206.84655780721133,1.8426943522389476,0.0,1.8426943522389476,-1.164313612360521e-6
361654.53061737923,3600.0,208.68925184845273,1.8426940412414097,0.0,1.8426940412414097,-1.1516038355677225e-6
365254.53061737923,3600.0,210.53194562762093,1.8426937791681914,0.0,1.8426937791681914,-1.139168999431956e-6
368854.53061737923,3600.0,212.37463918594375,1.8426935583228132,0.0,1.8426935583228132,-1.127000152983908e-6
372454.53061737923,3600.0,214.21733255816326,1.8426933722195022,0.0,1.8426933722195022,-1.1150887638062654e-6
376054.53061737923,3600.0,216.0600257735561,1.8426932153928373,0.0,1.8426932153928373,-1.1034266851695089e-6
379654.53061737923,3600.0,217.9027188567933,1.842693083237222,0.0,1.842693083237222,-1.092006127045904e-6
383254.53061737923,3600.0,219.7454118286648,1.842692971871494,0.0,1.842692971871494,-1.0808196333303376e-6
386854.53061737923,3600.0,221.5881047066899,1.8426928780251013,0.0,1.8426928780251013,-1.0698600593923886e-6
390454.53061737923,3600.0,223.43079750563194,1.8426927989420447,0.0,1.8426927989420447,-1.059120554697152e-6
394054.53061737923,3600.0,225.27349023793175,1.8426927322998183,0.0,1.8426927322998183,-1.0485945458882587e-6
397654.53061737923,3600.0,227.11618291407308,1.8426926761413358,0.0,1.8426926761413358,-1.0382757218568918e-6
401254.53061737923,3600.0,228.95887554289044,1.8426926288173475,0.0,1.8426926288173475,-1.0281580200224465e-6
404854.53061737923,3600.0,230.80156813182847,1.8426925889380394,0.0,1.8426925889380394,-1.0182356130358576e-6
408454.53061737923,3600.0,232.64426068716077,1.842692555332282,0.0,1.842692555332282,-1.0085028979412495e-6
412054.53061737923,3600.0,234.48695321417395,1.8426925270131709,0.0,1.8426925270131709,-9.989544847122727e-7
415654.53061737923,3600.0,236.329645717323,1.8426925031490347,0.0,1.8426925031490347,-9.895851860124248e-7
419254.53061737923,3600.0,238.17233820036202,1.8426924830390259,0.0,1.8426924830390259,-9.803900078847291e-7
422854.53061737923,3600.0,240.01503066645463,1.8426924660926143,0.0,1.8426924660926143,-9.713641405298503e-7
426454.53061737923,3600.0,241.85772311826673,1.8426924518120849,0.0,1.8426924518120849,-9.62502950046378e-7
430054.53061737923,3600.0,243.70041555804482,1.842692439778086,0.0,1.842692439778086,-9.538019699569113e-7
433654.53061737923,3600.0,245.54310798768202,1.842692429637189,0.0,1.842692429637189,-9.452568938806467e-7
437254.53061737923,3600.0,247.3858004087736,1.8426924210915794,0.0,1.8426924210915794,-9.368635688703283e-7
440854.53061737923,3600.0,249.2284928226639,1.842692413890302,0.0,1.842692413890302,-9.286179877436036e-7
444454.53061737923,3600.0,251.0711852304858,1.8426924078219042,0.0,1.8426924078219042,-9.205162835988609e-7
448054.53061737923,3600.0,252.91387763319395,1.8426924027081357,0.0,1.8426924027081357,-9.125547232816775e-7
451654.53061737923,3600.0,254.75657003159276,1.8426923983988153,0.0,1.8426923983988153,-9.047297011874428e-7
455254.53061737923,3600.0,256.5992624263602,1.8426923947674374,0.0,1.8426923947674374,-8.970377353143768e-7
458854.53061737923,3600.0,258.4419548180675,1.842692391707288,0.0,1.842692391707288,-8.894754601679761e-7
462454.53061737923,3600.0,260.28464720719603,1.8426923891285714,0.0,1.8426923891285714,-8.820396232771598e-7
466054.53061737923,3600.0,262.1273395941515,1.8426923869555136,0.0,1.8426923869555136,-8.74727080189414e-7
469654.53061737923,3600.0,263.9700319792758,1.842692385124293,0.0,1.842692385124293,-8.675347889202256e-7
473254.53061737923,3600.0,265.81272436285695,1.84269238358115,0.0,1.84269238358115,-8.60459808038926e-7
476854.53061737923,3600.0,267.6554167451377,1.842692382280765,0.0,1.842692382280765,-8.534992902933626e-7
480454.53061737923,3600.0,269.4981091263227,1.8426923811849663,0.0,1.8426923811849663,-8.46650480718706e-7
484054.53061737923,3600.0,271.34080150658417,1.8426923802615214,0.0,1.8426923802615214,-8.399107107847515e-7
487654.53061737923,3600.0,273.18349388606754,1.8426923794833652,0.0,1.8426923794833652,-8.332773975408267e-7
491254.53061737923,3600.0,275.02618626489516,1.8426923788276395,0.0,1.8426923788276395,-8.267480385406324e-7
494854.53061737923,3600.0,276.8688786431702,1.8426923782750333,0.0,1.8426923782750333,-8.203202089225429e-7
498454.53061737923,3600.0,278.7115710209796,1.8426923778093938,0.0,1.8426923778093938,-8.13991558714306e-7
502054.53061737923,3600.0,280.5542633983966,1.8426923774169819,0.0,1.8426923774169819,-8.07759810202511e-7
505654.53061737923,3600.0,282.39695577548287,1.8426923770862917,0.0,1.8426923770862917,-8.016227545430802e-7
509254.53061737923,3600.0,284.23964815229056,1.8426923768076677,0.0,1.8426923768076677,-7.955782499788864e-7
512854.53061737923,3600.0,286.08234052886337,1.8426923765728271,0.0,1.8426923765728271,-7.896242182616413e-7
516454.53061737923,3600.0,287.9250329052383,1.8426923763749459,0.0,1.8426923763749459,-7.837586432955982e-7
520054.53061737923,3600.0,289.76772528144653,1.8426923762082066,0.0,1.8426923762082066,-7.779795685333707e-7
523654.53061737923,3600.0,291.61041765751423,1.8426923760676823,0.0,1.8426923760676823,-7.722850943449999e-7
527254.5306173792,3600.0,293.45311003346353,1.8426923759492926,0.0,1.8426923759492926,-7.66673376762588e-7
530854.5306173792,3600.0,295.295802409313,1.8426923758494849,0.0,1.8426923758494849,-7.611426244711632e-7
