Year,Month,Day,Hour,Minute,Second,-5.0,-15.0,-25.0,-35.0,-45.0,-55.0,-65.0,-75.0,-85.0,-95.0,-105.0,-115.0,-125.0,-135.0,-145.0,-155.0,-165.0,-175.0,-185.0,-195.0,-205.0,-215.0,-225.0,-235.0,-245.0,-255.0,-265.0,-275.0,-285.0,-295.0,-305.0,-315.0,-325.0,-335.0,-345.0,-355.0,-365.0,-375.0,-385.0,-395.0,-405.0,-415.0,-425.0,-435.0,-445.0,-455.0,-465.0,-475.0,-485.0,-495.0,-505.0,-515.0,-525.0,-535.0,-545.0,-555.0,-565.0,-575.0,-585.0,-595.0,-605.0,-615.0,-625.0,-635.0,-645.0,-655.0,-665.0,-675.0,-685.0,-695.0,-705.0,-715.0,-725.0,-735.0,-745.0,-755.0,-765.0,-775.0,-785.0,-795.0,-805.0,-815.0,-825.0,-835.0,-845.0,-855.0,-865.0,-875.0,-885.0,-895.0,-905.0,-915.0,-925.0,-935.0,-945.0,-955.0,-965.0,-975.0,-985.0,-995.0
1,1,1,12,0,0,-751.3171703271644,-754.0318253412593,-756.912956746082,-759.9706623500325,-763.2158226371554,-766.6601809329684,-770.3164339497257,-774.1983343475667,-778.3208072543786,-782.7000830604218,-787.3538492605823,-792.3014246790876,-797.5639601065425,-803.1646702433368,-809.1291029245908,-815.4854529621907,-822.2649296630808,-829.5021892810771,-837.2358464838746,-845.5090825737987,-854.3703729748146,-863.8743627852957,-874.082927553254,-885.0664676514641,-896.9054998570195,-909.6926306432008,-923.5350247437975,-938.5575234716539,-954.9066257528143,-972.7556297318309,-992.3113581698244,-1013.8230794808974,-1037.5945259265222,-1064.0003654804686,-1093.5092165211381,-1126.716507139341,-1164.3925501787737,-1207.5548586008617,-1257.5804262969073,-1316.3865268524705,-1386.7343746782112,-1472.7649244214376,-1581.0011831047145,-1722.3542172836223,-1916.418436763849,-2201.386441569919,-2657.9891929504374,-3461.2077149397446,-4907.757752825397,-6485.10420600709,-8580.691286647587,-9941.773412351913,-9999.23331960072,-9999.990230004278,-9999.999875551272,-9999.999998414823,-9999.999999979811,-9999.999999999758,-9999.999999999995,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007,-10000.000000000007
1,1,1,13,0,0,-751.1890044005336,-753.6380271820035,-756.2340101923279,-758.985548289047,-761.9018697581954,-764.9928976938892,-768.2693188886307,-771.7426613521998,-775.4253817741416,-779.3309644827476,-783.4740337411646,-787.8704815712221,-792.5376137231478,-797.4943169341602,-802.7612512665473,-808.3610721194832,-814.3186875114121,-820.6615574886199,-827.4200441055609,-834.6278224450596,-842.3223657366738,-850.5455209747295,-859.3441957864977,-868.7711830073272,-878.8861569745974,-889.7568856530168,-901.4607163483233,-914.0864114051155,-927.7364360521906,-942.5298366459438,-958.605898814066,-976.1288489042602,-995.2939704823185,-1016.3356693420891,-1039.5382667132567,-1065.2506834987669,-1093.9067891224236,-1126.0541885144735,-1162.3959075073296,-1203.8523789031035,-1251.6564595434397,-1307.504276055519,-1373.804646049583,-1454.1114775776623,-1553.9155779730186,-1682.1889063065837,-1854.6126969841534,-2100.81740982062,-2481.68888605155,-3127.627432757232,-4288.933367003665,-5852.612779588642,-8206.901553977517,-9914.347356867196,-9998.851603389025,-9999.985233996824,-9999.999810244008,-9999.999997561494,-9999.999999968677,-9999.9999999996,-9999.999999999984,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995
1,1,1,14,0,0,-751.0776203141097,-753.2960513584748,-755.6450677098796,-758.132059865276,-760.7649382820589,-763.552181227033,-766.5028881807352,-769.6268395809841,-772.9345638203524,-776.4374125686701,-780.1476456792201,-784.0785271627551,-788.2444339863607,-792.6609797850964,-797.3451559782409,-802.315493276647,-807.5922471772877,-813.1976117955247,-819.155967325514,-825.4941675958902,-832.2418756715007,-839.4319573336608,-847.1009446756278,-855.2895851437909,-864.0434953677624,-873.4139443704046,-883.4587976727296,-894.2436630306948,-905.8432909483556,-918.3432999863103,-931.8423201023313,-946.4546796093618,-962.3138070183428,-979.5765844972241,-998.4289849930475,-1019.093466270837,-1041.8388083226246,-1066.9934092714157,-1094.9635733479067,-1126.2591633830089,-1161.5303864337786,-1201.621879275629,-1247.654527444185,-1301.1533501428605,-1364.25506905453,-1440.0600710708845,-1533.2602927076841,-1651.326949045284,-1806.9114088117312,-2023.0489244016444,-2345.2644233207284,-2869.3417278330962,-3795.492286721288,-5307.738319109398,-7916.887939498956,-9894.06639295013,-9998.564905031008,-9999.981435216685,-9999.999759987319,-9999.99999689706,-9999.99999995984,-9999.999999999482,-10000.000000000005,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0
1,1,1,15,0,0,-750.9802720566873,-752.9973700591536,-755.1311952992735,-757.388162583207,-759.7751192769883,-762.2993832571973,-764.9687850592329,-767.7917147871023,-770.777174438074,-773.934836401912,-777.2751090202974,-780.8092102427852,-784.5492505956989,-788.5083268971283,-792.7006284127337,-797.1415574642658,-801.8478668890315,-806.8378172212606,-812.1313570478944,-817.7503307102244,-823.7187184165925,-830.0629149490258,-836.8120545526884,-843.9983913775355,-851.657747111185,-859.8300403567775,-868.5599160809021,-877.8974983765199,-887.8992962593977,-898.6293008135367,-910.1603235307098,-922.5756413156239,-935.9710350476059,-950.4573383084132,-966.1636546628956,-983.241461443935,-1001.869904232008,-1022.2627131751175,-1044.6773626200902,-1069.427386580184,-1096.8992174788236,-1127.5756439369616,-1162.0691808432093,-1201.1706726596174,-1245.9219990188221,-1297.7281916320856,-1358.5364483816645,-1431.133630877097,-1519.6640159365306,-1630.5795670341927,-1774.4932923082993,-1970.0474807292321,-2252.595999029427,-2694.964509585776,-3459.9740695336513,-4911.777691532116,-7683.5688113673095,-9781.964412677742,-9952.18009327916,-9997.849914538983,-9999.970799475252,-9999.999618442958,-9999.999995016837,-9999.999999934927,-9999.999999999187,-9999.999999999973,-9999.999999999989,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004
1,1,1,16,0,0,-750.8949721483062,-752.7358142422677,-754.6815979246707,-756.7379420469127,-758.9108301052785,-761.2066408699367,-763.6321822556196,-766.1947288505974,-768.9020635838007,-771.7625240843944,-774.7850543759723,-777.9792626515941,-781.3554859993707,-784.9248630958207,-788.699416060522,-792.6921428775892,-796.9171220453553,-801.3896314255927,-806.1262836410867,-811.1451808319364,-816.4660921485354,-822.1106580603413,-828.1026264309138,-834.468126398427,-841.2359874700147,-848.4381129705366,-856.1099191934808,-864.2908544339576,-873.0250157457224,-882.3618860379667,-892.3572204041855,-903.0741189040805,-914.5843341800801,-926.9698774033842,-940.3250067422621,-954.7587112362648,-970.397843254204,-987.3911101077192,-1005.9142184036125,-1026.1765867957115,-1048.430225613697,-1072.9816611155834,-1100.2082181283563,-1130.5806721540785,-1164.6954272741775,-1203.3213135023873,-1247.4694839930632,-1298.501034687397,-1358.2985757384458,-1429.5509487006316,-1516.248105614619,-1624.5885185113675,-1764.748040943059,-1954.5721783314666,-2227.8696018586597,-2654.26648629794,-3389.3836581574215,-4780.4968062402695,-7411.313199929573,-9373.06660255442,-9785.066040983795,-9991.474959167854,-9999.884687980388,-9999.99848697749,-9999.99998015551,-9999.99999973976,-9999.999999996628,-9999.999999999962,-9999.999999999995,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004,-10000.000000000004
1,1,1,17,0,0,-750.8191875325625,-752.5035518069808,-754.2826476771711,-756.1614287345645,-758.1451588147027,-760.2394370074512,-762.4502252060473,-764.7838785077416,-767.2471788245156,-769.8473721154655,-772.5922097149735,-775.4899943041091,-778.5496311593884,-781.7806854154037,-785.1934461996907,-788.7989986432597,-792.6093049438799,-796.637295867829,-800.8969743275236,-805.4035329771563,-810.1734881396649,-815.2248328318161,-820.5772122117105,-826.2521254614591,-832.2731589728885,-838.6662567723242,-845.4600354627796,-852.68615265983,-860.3797400595098,-868.5799150495484,-877.3303883591445,-886.6801899115676,-896.6845411795068,-907.4059104803257,-918.9152985457645,-931.293816448825,-944.6346381558465,-959.0454379344151,-974.6514620937945,-991.5994403987854,-1010.0626232431458,-1030.2473493344887,-1052.4017262324085,-1076.827277191121,-1103.894830773574,-1134.0666058349157,-1167.9275543770807,-1206.2309015317303,-1249.9661019437344,-1300.4633800206452,-1359.560263980667,-1429.8777800230687,-1515.3003679945737,-1621.8559527650768,-1759.4327246152698,-1945.3678747236136,-2212.525322270085,-2628.674651830066,-3345.4114583747105,-4699.55781972695,-7221.24582917981,-9022.790300157401,-9674.784924423559,-9989.286855947432,-9999.85582656719,-9999.998101332485,-9999.999975003047,-9999.99999967093,-9999.99999999565,-9999.999999999958,-10000.000000000015,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002
1,1,1,18,0,0,-750.7515349558794,-752.2963051582827,-753.9269000652678,-755.6477118947372,-757.4633990109855,-759.3789065616526,-761.3994891280199,-763.5307356270448,-765.778596736931,-768.1494151566746,-770.6499590553474,-773.2874591194989,-776.0696496689552,-779.0048143840695,-782.1018372731219,-785.3702596101648,-788.82034369404,-792.4631444230204,-796.310589851242,-800.3755720995896,-804.6720502424866,-809.2151670934963,-814.0213821794055,-819.1086236407059,-824.4964623471119,-830.2063121967543,-836.2616614120087,-842.6883406992581,-849.5148354645255,-856.7726509517844,-864.4967413028942,-872.7260162717727,-881.5039428572231,-890.879263718453,-900.9068602796473,-911.6487964402197,-923.1755895310592,-935.5677696645263,-948.9178084741487,-963.3325257254883,-978.9361208411268,-995.8740312525931,-1014.3178987714706,-1034.4720416443683,-1056.5820042103087,-1080.9460220252065,-1107.9306551918608,-1137.9925056672705,-1171.70902270526,-1209.8232412016962,-1253.3105156025056,-1303.481150994193,-1362.143879254766,-1431.8770260960428,-1516.4999506598747,-1621.9385182209849,-1757.916456007527,-1941.5002612099179,-2205.1042276124826,-2615.7491873725558,-3323.5963670819,-4660.044527687882,-7090.545885284417,-8736.30675707673,-9631.491631582638,-9990.23292500778,-9999.869290639597,-9999.998274978034,-9999.999977238422,-9999.999999699656,-9999.999999996024,-9999.999999999945,-10000.000000000011,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998,-9999.99999999998
1,1,1,19,0,0,-750.6908861017375,-752.1105884498619,-753.6082971751391,-755.1879267037166,-756.8536214768608,-758.609773140683,-760.4610393506292,-762.4123643747887,-764.4690017049653,-766.6365389129734,-768.920925022968,-771.3285007090238,-773.866031672272,-776.5407456043013,-779.3603732051239,-782.3331937963223,-785.4680861552919,-788.7745852974945,-792.2629460533504,-795.9442144293943,-799.8303079139677,-803.9341060929901,-808.2695531886375,-812.8517744332718,-817.6972085554542,-822.8237591000114,-828.2509678512902,-834.0002143039163,-840.0949459637413,-846.5609453083492,-853.4266405512706,-860.723469016163,-868.486304042802,-876.7539590586116,-885.5697859524157,-894.9823894486417,-905.046485170986,-915.8239370255471,-927.3850201623061,-939.8099701507215,-953.190898671953,-967.6341832605001,-983.2634768271018,-1000.22353704358,-1018.6851541924284,-1038.851571441097,-1060.9669640929862,-1085.3278078047745,-1112.2983768019085,-1142.3322702433134,-1176.0029440724732,-1214.0480519693824,-1257.4355948260732,-1307.465684398677,-1365.9327297897348,-1435.3947166601906,-1519.6420419421802,-1624.5600487341708,-1759.819758567197,-1942.4357699774655,-2204.838694873719,-2614.3724340474982,-3322.2911221166505,-4659.279797790077,-7002.905979831296,-8519.004814934699,-9648.598219770534,-9992.420344943734,-9999.898760549773,-9999.998659121815,-9999.999982242609,-9999.999999764867,-9999.999999996893,-9999.999999999962,-9999.999999999984,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995,-9999.999999999995
1,1,1,20,0,0,-750.6363105894548,-751.9435298370333,-753.3218545345313,-754.7747893004178,-756.306038875164,-757.9195225624816,-759.6193899789237,-761.4100382557008,-763.2961308553122,-765.2826181869353,-767.3747602294478,-769.5781513993998,-771.8987479345807,-774.3428981022369,-776.9173755859767,-779.6294164577365,-782.4867602028238,-785.4976953380981,-788.671110248712,-792.0165499695231,-795.5442797570747,-799.265356440528,-803.1917087106376,-807.3362277105165,-811.7128695390386,-816.3367715766657,-821.2243849072316,-826.3936255537707,-831.8640477924164,-837.6570434823952,-843.7960721868496,-850.306927903747,-857.2180495382307,-864.560883906368,-872.3703121712083,-880.6851533180305,-889.5487617708743,-899.0097408035649,-909.1227993758965,-919.9497879483979,-931.5609594342543,-944.0365157917277,-957.4685203845045,-971.9632834105796,-987.6443658233677,-1004.6564014175673,-1023.1700151449852,-1043.3882309223532,-1065.5549346016371,-1089.966221041638,-1116.985865218988,-1147.0668148153363,-1180.781682464518,-1218.8670467773113,-1262.2895797029298,-1312.3478573332768,-1370.8348023516273,-1440.3078053487216,-1524.5600276463078,-1629.4899870069257,-1764.8126261757088,-1947.6770489213886,-2210.9161494586897,-2623.037821194346,-3338.1001164817862,-4688.528160619571,-6934.111525836692,-8386.855041458519,-9710.144934497835,-9994.724472078913,-9999.929466230895,-9999.99906153489,-9999.999987514355,-9999.999999833875,-9999.999999997766,-9999.99999999999,-10000.000000000016,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002,-10000.00000000002
